umbral,coste,senales_validacion_2023,cobertura_validacion_2023,precision_validacion_2023,recall_validacion_2023,f1_validacion_2023,precision_lift_validacion_2023,operaciones_no_solapadas_validacion_2023,operaciones_por_dia_validacion_2023,tasa_retorno_positivo_validacion_2023,retorno_neto_medio_validacion_2023,retorno_neto_mediano_validacion_2023,factor_beneficio_validacion_2023,maximo_drawdown_validacion_2023,pr_auc_validacion_2023,pr_auc_lift_validacion_2023,senales_validacion_2024,cobertura_validacion_2024,precision_validacion_2024,recall_validacion_2024,f1_validacion_2024,precision_lift_validacion_2024,operaciones_no_solapadas_validacion_2024,operaciones_por_dia_validacion_2024,tasa_retorno_positivo_validacion_2024,retorno_neto_medio_validacion_2024,retorno_neto_mediano_validacion_2024,factor_beneficio_validacion_2024,maximo_drawdown_validacion_2024,pr_auc_validacion_2024,pr_auc_lift_validacion_2024,senales_minimo,senales_medio,senales_diferencia,cobertura_minimo,cobertura_medio,cobertura_diferencia,precision_minimo,precision_medio,precision_diferencia,recall_minimo,recall_medio,recall_diferencia,f1_minimo,f1_medio,f1_diferencia,precision_lift_minimo,precision_lift_medio,precision_lift_diferencia,operaciones_no_solapadas_minimo,operaciones_no_solapadas_medio,operaciones_no_solapadas_diferencia,operaciones_por_dia_minimo,operaciones_por_dia_medio,operaciones_por_dia_diferencia,tasa_retorno_positivo_minimo,tasa_retorno_positivo_medio,tasa_retorno_positivo_diferencia,retorno_neto_medio_minimo,retorno_neto_medio_medio,retorno_neto_medio_diferencia,retorno_neto_mediano_minimo,retorno_neto_mediano_medio,retorno_neto_mediano_diferencia,factor_beneficio_minimo,factor_beneficio_medio,factor_beneficio_diferencia,maximo_drawdown_minimo,maximo_drawdown_medio,maximo_drawdown_diferencia,pr_auc_minimo,pr_auc_medio,pr_auc_diferencia,pr_auc_lift_minimo,pr_auc_lift_medio,pr_auc_lift_diferencia,simbolo,objetivo,variante,tipo_modelo
0.15,0.001,391900,0.7508842385202273,0.2347894871140597,0.8307736757044701,0.3661104888621863,1.1063938129020812,2029,5.561454167531155,0.3558403154263184,-0.0009289736639799,-0.0045000001080334,0.6265694366754027,-0.8596777825727535,0.2636008269675954,1.2421609145180303,329093,0.624701974183751,0.3061505410324741,0.6996375151035373,0.4259235382023635,1.1199540645244457,1892,5.171763803651867,0.3578224101479915,-0.000858581899682,-0.0045000001080334,0.6867108035519033,-0.811535642928527,0.3214930098741761,1.1760795911400634,329093,360496.5,62807,0.624701974183751,0.6877931063519891,0.1261822643364764,0.2347894871140597,0.2704700140732669,0.07136105391841438,0.6996375151035373,0.7652055954040038,0.1311361606009328,0.3661104888621863,0.3960170135322749,0.05981304934017723,1.1063938129020812,1.1131739387132633,0.013560251622364516,1892,1960.5,137,5.171763803651867,5.366608985591511,0.38969036387928746,0.3558403154263184,0.35683136278715494,0.0019820947216731,-0.0009289736639799,-0.0008937777818309499,7.039176429789998e-05,-0.0045000001080334,-0.0045000001080334,0.0,0.6265694366754027,0.6566401201136529,0.060141366876500624,-0.8596777825727535,-0.8356067127506402,0.048142139644226534,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.16,0.001,366657,0.7025184032740776,0.2390572115083034,0.7913901604413265,0.3671949293485319,1.1265045253662584,1982,5.432627974394652,0.3365287588294652,-0.0010706001956172,-0.0045000001080334,0.5841681943347495,-0.8911589820971029,0.2636008269675954,1.2421609145180303,297988,0.565656795747912,0.3094755493509806,0.640389983750677,0.4172907324533817,1.1321175464779007,1814,4.958551553818439,0.360529217199559,-0.0007989343757612,-0.0045000001080334,0.7060886390826664,-0.7741289781249022,0.3214930098741761,1.1760795911400634,297988,332322.5,68669,0.565656795747912,0.6340875995109947,0.1368616075261656,0.2390572115083034,0.274266380429642,0.0704183378426772,0.640389983750677,0.7158900720960018,0.15100017669064947,0.3671949293485319,0.3922428309009568,0.050095803104849845,1.1265045253662584,1.1293110359220795,0.005613021111642302,1814,1898.0,168,4.958551553818439,5.195589764106545,0.47407642057621313,0.3365287588294652,0.3485289880145121,0.02400045837009379,-0.0010706001956172,-0.0009347672856892,0.0002716658198560001,-0.0045000001080334,-0.0045000001080334,0.0,0.5841681943347495,0.6451284167087079,0.12192044474791686,-0.8911589820971029,-0.8326439801110026,0.11703000397220065,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.17,0.001,339466,0.650420180947965,0.243759316102349,0.7471130492880811,0.367586729243064,1.1486621589742028,1923,5.270909987265851,0.344253770150806,-0.0009879356651752,-0.0045000001080334,0.6140104815733924,-0.8618959094717363,0.2636008269675954,1.2421609145180303,266788,0.5064312832194381,0.3128476543172856,0.5795869616543755,0.4063545231916727,1.144453316489216,1724,4.712537419395253,0.3619489559164733,-0.000770359869219,-0.0045000001080334,0.7192210448065661,-0.745281596184679,0.3214930098741761,1.1760795911400634,266788,303127.0,72678,0.5064312832194381,0.5784257320837016,0.14398889772852697,0.243759316102349,0.2783034852098173,0.06908833821493662,0.5795869616543755,0.6633500054712282,0.16752608763370558,0.367586729243064,0.38697062621736833,0.038767793948608686,1.144453316489216,1.1465577377317095,0.004208842484986652,1724,1823.5,199,4.712537419395253,4.9917237033305515,0.558372567870598,0.344253770150806,0.35310136303363965,0.01769518576566731,-0.0009879356651752,-0.0008791477671971,0.00021757579595619995,-0.0045000001080334,-0.0045000001080334,0.0,0.6140104815733924,0.6666157631899793,0.10521056323317368,-0.8618959094717363,-0.8035887528282077,0.11661431328705729,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.18,0.001,310918,0.5957219333305231,0.247978566696042,0.6961275585290321,0.3656892156281496,1.168544449315753,1860,5.098228068806283,0.3268817204301075,-0.0011315612554677,-0.0045000001080334,0.5732618348570157,-0.8810966093027207,0.2636008269675954,1.2421609145180303,236113,0.4482023538344722,0.3176487529276236,0.5208185770037359,0.3946185273559069,1.1620166037683994,1639,4.480190736884467,0.3544844417327639,-0.0008457946444479,-0.0045000001080334,0.6973885964553639,-0.7594589123512085,0.3214930098741761,1.1760795911400634,236113,273515.5,74805,0.4482023538344722,0.5219621435824977,0.14751957949605093,0.247978566696042,0.2828136598118328,0.06967018623158161,0.5208185770037359,0.608473067766384,0.17530898152529617,0.3656892156281496,0.3801538714920283,0.028929311727757312,1.1620166037683994,1.1652805265420763,0.006527845547353639,1639,1749.5,221,4.480190736884467,4.789209402845374,0.6180373319218164,0.3268817204301075,0.3406830810814357,0.027602721302656397,-0.0011315612554677,-0.0009886779499578,0.0002857666110198001,-0.0045000001080334,-0.0045000001080334,0.0,0.5732618348570157,0.6353252156561897,0.12412676159834823,-0.8810966093027207,-0.8202777608269647,0.12163769695151216,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.19,0.001,281124,0.5386363375089573,0.2522587897155703,0.6402845869787012,0.3619261969832679,1.1887140588023426,1791,4.909100253350566,0.3500837520938023,-0.0009126745132844,-0.0045000001080334,0.6424346098405982,-0.8164067282439696,0.2636008269675954,1.2421609145180303,206497,0.3919836750189825,0.3221499585950401,0.4619460300265267,0.3795859093930722,1.1784828284090048,1534,4.193174246724083,0.3552803129074315,-0.000853555979211,-0.0045000001080334,0.6938856463186203,-0.7410234135075522,0.3214930098741761,1.1760795911400634,206497,243810.5,74627,0.3919836750189825,0.4653100062639699,0.14665266248997483,0.2522587897155703,0.2872043741553052,0.06989116887946978,0.4619460300265267,0.5511153085026139,0.1783385569521745,0.3619261969832679,0.37075605318817006,0.017659712409804296,1.1784828284090048,1.1835984436056737,0.010231230393337842,1534,1662.5,257,4.193174246724083,4.551137250037325,0.715926006626483,0.3500837520938023,0.3526820325006169,0.005196560813629181,-0.0009126745132844,-0.0008831152462477,5.911853407340002e-05,-0.0045000001080334,-0.0045000001080334,0.0,0.6424346098405982,0.6681601280796092,0.05145103647802207,-0.8164067282439696,-0.7787150708757609,0.07538331473641746,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.2,0.001,250606,0.4801635505960706,0.2568294454242915,0.5811190263369358,0.3562235203936208,1.2102522684521555,1711,4.689821626735242,0.3524254821741671,-0.0009298678416899,-0.0045000001080334,0.6380998455059785,-0.8052816180160803,0.2636008269675954,1.2421609145180303,178395,0.3386389521640091,0.3276941618318899,0.4059483632626418,0.3626477585367291,1.198764526846379,1416,3.870622381591461,0.3594632768361582,-0.0008088904235874,-0.0045000001080334,0.7098833088772432,-0.6965428509293151,0.3214930098741761,1.1760795911400634,178395,214500.5,72211,0.3386389521640091,0.4094012513800398,0.1415245984320615,0.2568294454242915,0.2922618036280907,0.0708647164075984,0.4059483632626418,0.4935336947997888,0.17517066307429402,0.3562235203936208,0.359435639465175,0.006424238143108274,1.198764526846379,1.2045083976492672,0.011487741605776591,1416,1563.5,295,3.870622381591461,4.280222004163352,0.8191992451437806,0.3524254821741671,0.35594437950516267,0.007037794661991115,-0.0009298678416899,-0.00086937913263865,0.00012097741810249997,-0.0045000001080334,-0.0045000001080334,0.0,0.6380998455059785,0.6739915771916108,0.07178346337126462,-0.8052816180160803,-0.7509122344726977,0.10873876708676522,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.21,0.001,221063,0.42355887323296,0.2614820209623501,0.5218992930469406,0.3484057621602073,1.2321765072783468,1608,4.407500394968013,0.36318407960199,-0.0008283213684575,-0.0045000001080334,0.6759683763326731,-0.7471946197308701,0.2636008269675954,1.2421609145180303,152414,0.2893204252088079,0.3318330337108139,0.3512075885726983,0.3412455299912286,1.2139052689391885,1309,3.5781389106661177,0.3605805958747135,-0.0008094180047716,-0.0045000001080334,0.7088588185372154,-0.665155187851437,0.3214930098741761,1.1760795911400634,152414,186738.5,68649,0.2893204252088079,0.35643964922088395,0.13423844802415208,0.2614820209623501,0.296657527336582,0.07035101274846378,0.3512075885726983,0.43655344080981945,0.1706917044742423,0.3412455299912286,0.344825646075718,0.0071602321689787085,1.2139052689391885,1.2230408881087675,0.018271238339158336,1309,1458.5,299,3.5781389106661177,3.992819652817065,0.829361484301895,0.3605805958747135,0.36188233773835177,0.002603483727276479,-0.0008283213684575,-0.00081886968661455,1.890336368589999e-05,-0.0045000001080334,-0.0045000001080334,0.0,0.6759683763326731,0.6924135974349444,0.03289044220454229,-0.7471946197308701,-0.7061749037911536,0.08203943187943308,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.22,0.001,192544,0.3689161898995627,0.266396252285192,0.4631129409427846,0.3382316576602121,1.2553337414356007,1530,4.193703734018071,0.3522875816993464,-0.0009655506365527,-0.0045000001080334,0.6388356616264951,-0.7810047304300463,0.2636008269675954,1.2421609145180303,129325,0.2454916476841306,0.3358051420838971,0.3015707678846714,0.3177685663170295,1.228435959958592,1200,3.2801884589758146,0.36,-0.000792365946486,-0.0045000001080334,0.7159157006683304,-0.6332879585759268,0.3214930098741761,1.1760795911400634,129325,160934.5,63219,0.2454916476841306,0.30720391879184666,0.12342454221543211,0.266396252285192,0.3011006971845446,0.06940888979870513,0.3015707678846714,0.38234185441372803,0.1615421730581132,0.3177685663170295,0.3280001119886208,0.020463091343182638,1.228435959958592,1.2418848506970963,0.02689778147700883,1200,1365.0,330,3.2801884589758146,3.736946096496943,0.9135152750422568,0.3522875816993464,0.3561437908496732,0.007712418300653612,-0.0009655506365527,-0.00087895829151935,0.00017318469006670002,-0.0045000001080334,-0.0045000001080334,0.0,0.6388356616264951,0.6773756811474128,0.07708003904183536,-0.7810047304300463,-0.7071463445029865,0.14771677185411947,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.23,0.001,165749,0.3175767074521285,0.2731117533137455,0.4087145733452513,0.3274286995580566,1.2869790628673892,1413,3.87300874259316,0.346072186836518,-0.0010267413432422,-0.0045000001080334,0.6210038910305571,-0.773523775103192,0.2636008269675954,1.2421609145180303,108517,0.2059927866362946,0.3401771151063888,0.2563434856880963,0.2923694079351188,1.2444294282046977,1073,2.933035180400874,0.3616029822926375,-0.0007472144299024,-0.0045000001080334,0.7323691142612602,-0.5710101348904086,0.3214930098741761,1.1760795911400634,108517,137133.0,57232,0.2059927866362946,0.26178474704421156,0.1115839208158339,0.2731117533137455,0.30664443421006715,0.06706536179264333,0.2563434856880963,0.3325290295166738,0.152371087657155,0.2923694079351188,0.30989905374658766,0.035059291622937805,1.2444294282046977,1.2657042455360434,0.04254963466269146,1073,1243.0,340,2.933035180400874,3.403021961497017,0.9399735621922858,0.346072186836518,0.35383758456457776,0.015530795456119462,-0.0010267413432422,-0.0008869778865722999,0.00027952691333979994,-0.0045000001080334,-0.0045000001080334,0.0,0.6210038910305571,0.6766865026459086,0.11136522323070308,-0.773523775103192,-0.6722669549968003,0.2025136402127834,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.24,0.001,141296,0.2707245199437459,0.2798239157513305,0.3569796942856885,0.3137276683872043,1.3186086519236069,1298,3.557795716833632,0.349768875192604,-0.0009652161350654,-0.0045000001080334,0.6399132600044302,-0.7298567894003896,0.2636008269675954,1.2421609145180303,90254,0.1713249810174639,0.343807476676934,0.2154771328972403,0.2649193204132161,1.2577099475953004,967,2.6432851998580102,0.3526370217166494,-0.0008408256604372,-0.0045000001080334,0.7055395381138002,-0.5771457790913783,0.3214930098741761,1.1760795911400634,90254,115775.0,51042,0.1713249810174639,0.2210247504806049,0.099399538926282,0.2798239157513305,0.31181569621413224,0.06398356092560353,0.2154771328972403,0.2862284135914644,0.1415025613884482,0.2649193204132161,0.2893234944002102,0.0488083479739882,1.2577099475953004,1.2881592997594535,0.06089870432830646,967,1132.5,331,2.6432851998580102,3.1005404583458214,0.9145105169756218,0.349768875192604,0.35120294845462674,0.0028681465240453785,-0.0009652161350654,-0.0009030208977513,0.00012439047462820007,-0.0045000001080334,-0.0045000001080334,0.0,0.6399132600044302,0.6727263990591152,0.06562627810937005,-0.7298567894003896,-0.6535012842458839,0.15271101030901124,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.25,0.001,119081,0.2281603623557723,0.2873002410124201,0.3088924402069395,0.297705340283156,1.3538391901976423,1177,3.2261367940779544,0.3398470688190314,-0.0010246934340521,-0.0045000001080334,0.6239453521388143,-0.7133749724619576,0.2636008269675954,1.2421609145180303,74300,0.1410402429764616,0.3472947510094212,0.1791869783203477,0.2364021144631847,1.2704670279833,869,2.375403142374985,0.3716915995397008,-0.0006555385379359,-0.0045000001080334,0.7641340157327049,-0.4896510299618061,0.3214930098741761,1.1760795911400634,74300,96690.5,44781,0.1410402429764616,0.18460030266611693,0.08712011937931072,0.2873002410124201,0.3172974960109206,0.05999450999700112,0.1791869783203477,0.2440397092636436,0.12970546188659182,0.2364021144631847,0.26705372737317035,0.061303225819971274,1.2704670279833,1.3121531090904712,0.0833721622143424,869,1023.0,308,2.375403142374985,2.8007699682264695,0.8507336517029693,0.3398470688190314,0.35576933417936607,0.03184453072066945,-0.0010246934340521,-0.000840115985994,0.0003691548961161999,-0.0045000001080334,-0.0045000001080334,0.0,0.6239453521388143,0.6940396839357597,0.1401886635938906,-0.7133749724619576,-0.6015130012118819,0.22372394250015148,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.26,0.001,99033,0.1897481979927881,0.2944372077994204,0.2632700416226514,0.2779827446494113,1.387470576309018,1066,2.9218876996491923,0.3433395872420263,-0.0009409820365474,-0.0045000001080334,0.6516191817379455,-0.66828504038752,0.2636008269675954,1.2421609145180303,60656,0.1151404707668944,0.3484898443682405,0.1467855506020582,0.2065649705367875,1.2748388956931591,775,2.11845504642188,0.3587096774193548,-0.0007435294006056,-0.0045000001080334,0.7378482195158927,-0.470870623967016,0.3214930098741761,1.1760795911400634,60656,79844.5,38377,0.1151404707668944,0.15244433437984126,0.0746077272258937,0.2944372077994204,0.32146352608383044,0.05405263656882009,0.1467855506020582,0.20502779611235478,0.11648449102059319,0.2065649705367875,0.24227385759309938,0.07141777411262382,1.2748388956931591,1.3311547360010887,0.11263168061585893,775,920.5,291,2.11845504642188,2.520171373035536,0.8034326532273122,0.3433395872420263,0.35102463233069053,0.015370090177328488,-0.0009409820365474,-0.0008422557185765,0.00019745263594180007,-0.0045000001080334,-0.0045000001080334,0.0,0.6516191817379455,0.6947337006269192,0.08622903777794722,-0.66828504038752,-0.569577832177268,0.197414416420504,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.27,0.001,81515,0.1561835384102483,0.2986076182297736,0.2197694050940347,0.2531933926936839,1.407122718123884,950,2.6039336910569726,0.3431578947368421,-0.0009589874194153,-0.0045000001080334,0.6441953529253726,-0.6383342362992793,0.2636008269675954,1.2421609145180303,49134,0.0932687927107061,0.349493222615704,0.1192450314570226,0.1778191985088537,1.278509434842665,680,1.8587734600862948,0.3558823529411765,-0.0007856325877712,-0.0045000001080334,0.7237419937245321,-0.4367296058943528,0.3214930098741761,1.1760795911400634,49134,65324.5,32381,0.0932687927107061,0.12472616556047719,0.0629147456995422,0.2986076182297736,0.3240504204227388,0.05088560438593037,0.1192450314570226,0.16950721827552864,0.1005243736370121,0.1778191985088537,0.2155062956012688,0.07537419418483021,1.278509434842665,1.3428160764832744,0.1286132832812188,680,815.0,270,1.8587734600862948,2.231353575571634,0.7451602309706777,0.3431578947368421,0.3495201238390093,0.012724458204334377,-0.0009589874194153,-0.00087231000359325,0.00017335483164410007,-0.0045000001080334,-0.0045000001080334,0.0,0.6441953529253726,0.6839686733249524,0.07954664079915952,-0.6383342362992793,-0.537531921096816,0.20160463040492654,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.28,0.001,66555,0.127520031882403,0.299481631733153,0.1799615374197567,0.2248240389821331,1.4112413145074691,829,2.272274768301295,0.3715319662243667,-0.0007149104712751,-0.0045000001080334,0.7258026248951743,-0.4724573821070871,0.2636008269675954,1.2421609145180303,39595,0.0751613515565679,0.349943174643263,0.0962182131300084,0.1509359970806259,1.2801554407599056,580,1.5854244218383102,0.3517241379310344,-0.0008253848325193,-0.0045000001080334,0.7130456376750696,-0.3936124830076736,0.3214930098741761,1.1760795911400634,39595,53075.0,26960,0.0751613515565679,0.10134069171948545,0.052358680325835086,0.299481631733153,0.32471240318820804,0.05046154291011001,0.0962182131300084,0.13808987527488256,0.0837433242897483,0.1509359970806259,0.1878800180313795,0.07388804190150719,1.2801554407599056,1.3456983776336875,0.13108587374756353,580,704.5,249,1.5854244218383102,1.9288495950698026,0.6868503464629847,0.3517241379310344,0.36162805207770055,0.019807828293332275,-0.0008253848325193,-0.0007701476518972,0.00011047436124419997,-0.0045000001080334,-0.0045000001080334,0.0,0.7130456376750696,0.719424131285122,0.012756987220104765,-0.4724573821070871,-0.43303493255738035,0.0788448990994135,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.29,0.001,53798,0.1030774949321541,0.2998066842633555,0.1456251072166996,0.1960317219166844,1.4127730530563485,722,1.9789896052032991,0.3656509695290859,-0.0007589543494254,-0.0045000001080334,0.7143524434592812,-0.4450442485447435,0.2636008269675954,1.2421609145180303,31542,0.059874715261959,0.3530847758544163,0.0773370554004694,0.1268826759632693,1.2916479863346424,504,1.377679152769842,0.3472222222222222,-0.0008246974488672,-0.0045000001080334,0.7140946569222345,-0.3568829596532431,0.3214930098741761,1.1760795911400634,31542,42670.0,22256,0.059874715261959,0.08147610509705655,0.0432027796701951,0.2998066842633555,0.3264457300588859,0.05327809159106078,0.0773370554004694,0.1114810813085845,0.06828805181623021,0.1268826759632693,0.16145719893997684,0.06914904595341509,1.2916479863346424,1.3522105196954954,0.12112506672170609,504,613.0,218,1.377679152769842,1.6783343789865706,0.6013104524334572,0.3472222222222222,0.356436595875654,0.01842874730686367,-0.0008246974488672,-0.0007918258991463001,6.57430994418e-05,-0.0045000001080334,-0.0045000001080334,0.0,0.7140946569222345,0.7142235501907579,0.000257786537046667,-0.4450442485447435,-0.40096360409899334,0.08816128889150038,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.3,0.001,43232,0.0828329354419659,0.3007725758697261,0.1174011574889171,0.1688821928839073,1.4173246047904486,626,1.7158552532649105,0.3498402555910543,-0.0009800685081093,-0.0045000001080334,0.6410567302776458,-0.4633414827263395,0.2636008269675954,1.2421609145180303,25082,0.0476119969627942,0.3590224065066582,0.062532116717359,0.1065125851627554,1.3133689134321314,433,1.1836013356137731,0.3602771362586605,-0.0007026087106856,-0.0045000001080334,0.7531174303889221,-0.2911742783196404,0.3214930098741761,1.1760795911400634,25082,34157.0,18150,0.0476119969627942,0.06522246620238005,0.0352209384791717,0.3007725758697261,0.3298974911881921,0.058249830636932065,0.062532116717359,0.08996663710313804,0.05486904077155809,0.1065125851627554,0.13769738902333134,0.062369607721151896,1.3133689134321314,1.36534675911129,0.10395569135831728,433,529.5,193,1.1836013356137731,1.4497282944393417,0.5322539176511374,0.3498402555910543,0.3550586959248574,0.010436880667606174,-0.0009800685081093,-0.00084133860939745,0.00027745979742370007,-0.0045000001080334,-0.0045000001080334,0.0,0.6410567302776458,0.6970870803332839,0.11206070011127633,-0.4633414827263395,-0.3772578805229899,0.17216720440669914,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.31,0.001,34422,0.0659528891511693,0.2975132182906281,0.0924636817537492,0.1410810103389608,1.4019655991387274,534,1.4636848326572878,0.3595505617977528,-0.0007958135472992,-0.0045000001080334,0.7029852600478687,-0.3762595118814517,0.2636008269675954,1.2421609145180303,19604,0.037213363705391,0.3660987553560498,0.0498382011860616,0.0877330236538108,1.3392554776993113,356,0.9731225761628248,0.3258426966292135,-0.0010854524422608,-0.0045000001080334,0.6401315429205365,-0.3416209176452596,0.3214930098741761,1.1760795911400634,19604,27013.0,14818,0.037213363705391,0.051583126428280154,0.028739525445778298,0.2975132182906281,0.33180598682333895,0.0685855370654217,0.0498382011860616,0.0711509414699054,0.04262548056768759,0.0877330236538108,0.11440701699638581,0.053347986685150006,1.3392554776993113,1.3706105384190193,0.06271012143941612,356,445.0,178,0.9731225761628248,1.2184037044100564,0.49056225649446294,0.3258426966292135,0.34269662921348315,0.0337078651685393,-0.0010854524422608,-0.00094063299478,0.0002896388949616,-0.0045000001080334,-0.0045000001080334,0.0,0.6401315429205365,0.6715584014842026,0.06285371712733212,-0.3762595118814517,-0.35894021476335564,0.03463859423619209,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.32,0.001,27177,0.0520713981889875,0.2944401515987784,0.0722482551892882,0.1160265054301332,1.387484448315964,455,1.2471471888746553,0.3538461538461538,-0.0008019721626172,-0.0045000001080334,0.7029000172738775,-0.3357245417332933,0.2636008269675954,1.2421609145180303,15126,0.0287129840546697,0.3725373529022874,0.0391303140146938,0.070821707764623,1.3628090323245214,299,0.8173136243614737,0.3678929765886287,-0.0006195331060702,-0.0045000001080334,0.7798406807327961,-0.2112036036686357,0.3214930098741761,1.1760795911400634,15126,21151.5,12051,0.0287129840546697,0.0403921911218286,0.023358414134317797,0.2944401515987784,0.33348875225053287,0.078097201303509,0.0391303140146938,0.055689284601991,0.03311794117459439,0.070821707764623,0.0934241065973781,0.045204797665510194,1.3628090323245214,1.3751467403202429,0.02467541599144263,299,377.0,156,0.8173136243614737,1.0322304066180645,0.42983356451318155,0.3538461538461538,0.3608695652173912,0.014046822742474874,-0.0008019721626172,-0.0007107526343437,0.000182439056547,-0.0045000001080334,-0.0045000001080334,0.0,0.7029000172738775,0.7413703490033368,0.07694066345891859,-0.3357245417332933,-0.2734640727009645,0.12452093806465761,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
0.33,0.001,21333,0.0408742369490992,0.2895513992406131,0.055770741352691,0.0935271405859641,1.3644472781753056,382,1.047055442088172,0.3403141361256545,-0.000951223583777,-0.0045000001080334,0.6575978195141046,-0.3347972703654116,0.2636008269675954,1.2421609145180303,11604,0.0220273348519362,0.3728886590830748,0.0300473591378137,0.0556133924554977,1.3640941738883363,269,0.7353089128870783,0.3605947955390334,-0.0007065727563045,-0.0045000001080334,0.7519600924464969,-0.2177054529464136,0.3214930098741761,1.1760795911400634,11604,16468.5,9729,0.0220273348519362,0.031450785900517704,0.018846902097163002,0.2895513992406131,0.33122002916184395,0.08333725984246165,0.0300473591378137,0.04290905024525235,0.0257233822148773,0.0556133924554977,0.0745702665207309,0.037913748130466406,1.3640941738883363,1.364270726031821,0.00035310428696933016,269,325.5,113,0.7353089128870783,0.8911821774876252,0.3117465292010936,0.3403141361256545,0.35045446583234396,0.02028065941337892,-0.000951223583777,-0.0008288981700407499,0.00024465082747250004,-0.0045000001080334,-0.0045000001080334,0.0,0.6575978195141046,0.7047789559803007,0.0943622729323923,-0.3347972703654116,-0.27625136165591263,0.11709181741899802,0.2636008269675954,0.29254691842088576,0.057892182906580714,1.1760795911400634,1.209120252829047,0.0660813233779669,BTCUSDT,largo_tp070_sl035_240m,sgd_sin_pesos,sgd
