periodo,horizonte,umbral_rearme,enfriamiento,distancia_minima,diferencia_minima,exige_pendiente_positiva_5m,operaciones,precision,porcentaje_acierto,porcentaje_positivas,retorno_neto_medio,retorno_neto_mediano,factor_beneficio,maximo_drawdown
validacion_2023,300,,60,0.005,0.05,False,57,0.5087719298245614,50.877192982456144,56.14035087719298,0.004062599631732677,0.0033276091559409924,1.902736730044772,-0.04507499656095926
validacion_2023,300,,60,0.005,0.05,True,57,0.5087719298245614,50.877192982456144,56.14035087719298,0.004062599631732677,0.0033276091559409924,1.902736730044772,-0.04507499656095926
validacion_2023,300,,60,0.005,0.1,False,49,0.5306122448979592,53.06122448979592,57.14285714285714,0.0044774294680087375,0.0033276091559409924,2.055259384069244,-0.04550980021295059
validacion_2023,300,,60,0.005,0.1,True,49,0.5306122448979592,53.06122448979592,57.14285714285714,0.0044774294680087375,0.0033276091559409924,2.055259384069244,-0.04550980021295059
validacion_2023,300,,60,0.005,0.15,False,36,0.5555555555555556,55.55555555555556,61.111111111111114,0.0034120751683802287,0.004347994750055429,1.7400210397046643,-0.05765346208642819
validacion_2023,300,,60,0.005,0.15,True,36,0.5277777777777778,52.77777777777778,58.333333333333336,0.0032831231433292176,0.004347994750055429,1.6969826378452528,-0.05765346208642819
validacion_2023,300,,60,0.01,,False,63,0.5238095238095238,52.38095238095239,60.317460317460316,0.004898628647481593,0.0033276091559409924,1.9956436918870673,-0.05909988027579527
validacion_2023,300,,60,0.01,,True,63,0.5238095238095238,52.38095238095239,60.317460317460316,0.004898628647481593,0.0033276091559409924,1.9956436918870673,-0.05909988027579527
validacion_2023,300,,60,0.01,0.0,False,60,0.5333333333333333,53.333333333333336,60.0,0.005300035748736157,0.004267802291442858,2.185517509345955,-0.06775268561788961
validacion_2023,300,,60,0.01,0.0,True,60,0.5333333333333333,53.333333333333336,60.0,0.0055133316173317844,0.004267802291442858,2.295013141144737,-0.05514650600881643
validacion_2023,300,,60,0.01,0.05,False,53,0.49056603773584906,49.056603773584904,56.60377358490566,0.003885309365630172,0.004008472655980478,1.8563278021045149,-0.04507499656095937
validacion_2023,300,,60,0.01,0.05,True,52,0.5,50.0,55.769230769230774,0.003827666764353319,0.0036680409059607353,1.8277058688800365,-0.04507499656095937
validacion_2023,300,,60,0.01,0.1,False,46,0.5217391304347826,52.17391304347826,56.52173913043478,0.003937800950057401,0.0036680409059607353,1.8824228749711107,-0.04550980021295026
validacion_2023,300,,60,0.01,0.1,True,46,0.5217391304347826,52.17391304347826,56.52173913043478,0.003937800950057401,0.0036680409059607353,1.8824228749711107,-0.04550980021295026
validacion_2023,300,,60,0.01,0.15,False,36,0.5555555555555556,55.55555555555556,61.111111111111114,0.0034120751683802287,0.004347994750055429,1.7400210397046643,-0.05765346208642819
validacion_2023,300,,60,0.01,0.15,True,36,0.5277777777777778,52.77777777777778,58.333333333333336,0.0032831231433292176,0.004347994750055429,1.6969826378452528,-0.05765346208642819
validacion_2023,300,,60,0.02,,False,56,0.5357142857142857,53.57142857142857,58.92857142857143,0.004317931335602406,0.0032643804196583756,1.83558562936755,-0.08702309715062961
validacion_2023,300,,60,0.02,,True,56,0.5357142857142857,53.57142857142857,58.92857142857143,0.004317931335602406,0.0032643804196583756,1.83558562936755,-0.08702309715062961
validacion_2023,300,,60,0.02,0.0,False,53,0.5094339622641509,50.943396226415096,56.60377358490566,0.004400847128138016,0.003201151683375759,1.9145580690798993,-0.08115699779893448
validacion_2023,300,,60,0.02,0.0,True,53,0.5094339622641509,50.943396226415096,56.60377358490566,0.00464231414918967,0.003201151683375759,2.015706738721016,-0.06873207606455134
validacion_2023,300,,60,0.02,0.05,False,47,0.46808510638297873,46.808510638297875,53.191489361702125,0.0026924708332726885,0.003201151683375759,1.5568174149749667,-0.05855934170262622
validacion_2023,300,,60,0.02,0.05,True,46,0.4782608695652174,47.82608695652174,52.17391304347826,0.002601378359386735,0.0029472292578669465,1.5265326408541526,-0.06499472553625263
validacion_2023,300,,60,0.02,0.1,False,43,0.4883720930232558,48.837209302325576,53.48837209302325,0.003047677560370315,0.003201151683375759,1.6450758235685201,-0.05915630271966177
validacion_2023,300,,60,0.02,0.1,True,43,0.4883720930232558,48.837209302325576,53.48837209302325,0.003047677560370315,0.003201151683375759,1.6450758235685201,-0.05915630271966177
validacion_2023,300,,60,0.02,0.15,False,32,0.5,50.0,56.25,0.0025352587637639847,0.0036282762235185792,1.5091176311084291,-0.07593158960228541
validacion_2023,300,,60,0.02,0.15,True,32,0.46875,46.875,53.125,0.0023901877355815976,0.0036282762235185792,1.4694123004316866,-0.07593158960228541
validacion_2023,300,,120,0.0,,False,74,0.527027027027027,52.702702702702695,60.810810810810814,0.0056589351149172965,0.0036680409059607353,2.4168881886646116,-0.06329459602922982
validacion_2023,300,,120,0.0,,True,74,0.527027027027027,52.702702702702695,60.810810810810814,0.0056589351149172965,0.0036680409059607353,2.4168881886646116,-0.06329459602922982
validacion_2023,300,,120,0.0,0.0,False,69,0.5217391304347826,52.17391304347826,59.42028985507246,0.005443033803355575,0.004008472655980478,2.3947407960789775,-0.06154802518814684
