umbral_sube,modo_entrada,umbral_veto_baja_clave,usa_veto_baja,tipo_salida,nombre_salida,horizonte_salida,coste,operaciones_2023,precision_clasificacion_2023,porcentaje_acierto_clasificacion_2023,porcentaje_operaciones_positivas_2023,retorno_bruto_medio_2023,retorno_neto_medio_2023,retorno_neto_mediano_2023,factor_beneficio_2023,maximo_drawdown_2023,operaciones_2024,precision_clasificacion_2024,porcentaje_acierto_clasificacion_2024,porcentaje_operaciones_positivas_2024,retorno_bruto_medio_2024,retorno_neto_medio_2024,retorno_neto_mediano_2024,factor_beneficio_2024,maximo_drawdown_2024,operaciones_minimo,operaciones_medio,operaciones_diferencia,precision_clasificacion_minimo,precision_clasificacion_medio,precision_clasificacion_diferencia,porcentaje_acierto_clasificacion_minimo,porcentaje_acierto_clasificacion_medio,porcentaje_acierto_clasificacion_diferencia,porcentaje_operaciones_positivas_minimo,porcentaje_operaciones_positivas_medio,porcentaje_operaciones_positivas_diferencia,retorno_bruto_medio_minimo,retorno_bruto_medio_medio,retorno_bruto_medio_diferencia,retorno_neto_medio_minimo,retorno_neto_medio_medio,retorno_neto_medio_diferencia,retorno_neto_mediano_minimo,retorno_neto_mediano_medio,retorno_neto_mediano_diferencia,factor_beneficio_minimo,factor_beneficio_medio,factor_beneficio_diferencia,maximo_drawdown_minimo,maximo_drawdown_medio,maximo_drawdown_diferencia,umbral_veto_baja,cumple_filtros,puntuacion
0.49,confirmacion_3m,0.5,True,barrera,tp050_sl030_120m,120,0.0005,40,0.45,45.0,40.0,0.0002,-0.0002999999999999,-0.0035,0.8571428571428572,-0.019853344488056,88,0.5795454545454546,57.95454545454546,26.13636363636364,-0.0009090909090909,-0.0014090909090909,-0.0035,0.4549450549450551,-0.1206447398027804,40,64.0,48,0.45,0.5147727272727273,0.12954545454545457,45.0,51.477272727272734,12.95454545454546,26.13636363636364,33.06818181818182,13.86363636363636,-0.0009090909090909,-0.00035454545454545,0.0011090909090909,-0.0014090909090909,-0.0008545454545454,0.001109090909091,-0.0035,-0.0035,0.0,0.4549450549450551,0.6560439560439562,0.4021978021978021,-0.1206447398027804,-0.0702490421454182,0.10079139531472439,0.5,False,-0.017414646889388073
0.49,confirmacion_3m,0.5,True,barrera,tp050_sl030_240m,240,0.0005,40,0.45,45.0,40.0,0.0002,-0.0002999999999999,-0.0035,0.8571428571428572,-0.019853344488056,88,0.5795454545454546,57.95454545454546,26.13636363636364,-0.0009090909090909,-0.0014090909090909,-0.0035,0.4549450549450551,-0.1206447398027804,40,64.0,48,0.45,0.5147727272727273,0.12954545454545457,45.0,51.477272727272734,12.95454545454546,26.13636363636364,33.06818181818182,13.86363636363636,-0.0009090909090909,-0.00035454545454545,0.0011090909090909,-0.0014090909090909,-0.0008545454545454,0.001109090909091,-0.0035,-0.0035,0.0,0.4549450549450551,0.6560439560439562,0.4021978021978021,-0.1206447398027804,-0.0702490421454182,0.10079139531472439,0.5,False,-0.017414646889388073
0.58,nivel,0.5,True,barrera,tp100_sl050_480m,480,0.002,102,0.5098039215686274,50.98039215686274,43.13725490196079,0.0014705882352941,-0.0005294117647058,-0.007,0.8669950738916257,-0.108274197142929,176,0.6022727272727273,60.22727272727273,32.95454545454545,-5.681818181818195e-05,-0.0020568181818181,-0.007,0.5617433414043582,-0.3199015598374817,102,139.0,74,0.5098039215686274,0.5560383244206774,0.09246880570409988,50.98039215686274,55.603832442067734,9.246880570409985,32.95454545454545,38.04590017825312,10.182709447415334,-5.681818181818195e-05,0.000706885026737959,0.001527406417112282,-0.0020568181818181,-0.00129311497326195,0.0015274064171122998,-0.007,-0.007,0.0,0.5617433414043582,0.7143692076479919,0.30525173248726745,-0.3199015598374817,-0.21408787849020536,0.21162736269455268,0.5,False,-0.017431086612899924
0.55,confirmacion_3m,0.45,True,barrera,tp070_sl035_240m,240,0.001,21,0.5714285714285714,57.14285714285714,47.61904761904761,0.0015,0.0004999999999999,-0.0045,1.2121212121212117,-0.0149834042868359,24,0.875,87.5,25.0,-0.000875,-0.001875,-0.0045,0.4444444444444443,-0.0456857743131594,21,22.5,3,0.5714285714285714,0.7232142857142857,0.3035714285714286,57.14285714285714,72.32142857142857,30.35714285714286,25.0,36.30952380952381,22.619047619047613,-0.000875,0.0003125,0.002375,-0.001875,-0.0006875000000000499,0.0023749999999998998,-0.0045,-0.0045,0.0,0.4444444444444443,0.8282828282828281,0.7676767676767674,-0.0456857743131594,-0.03033458929999765,0.0307023700263235,0.45,False,-0.017431089102410605
0.47,cruce,0.4,True,barrera,tp030_sl020_120m,120,0.001,95,0.4526315789473684,45.26315789473684,41.05263157894737,5.263157894736841e-05,-0.0009473684210526,-0.003,0.4642857142857144,-0.0854369647546859,141,0.5035460992907801,50.35460992907801,34.04255319148936,-0.0002978723404255,-0.0012978723404255,-0.003,0.3440860215053763,-0.1693221408546354,95,118.0,46,0.4526315789473684,0.47808883911907424,0.05091452034341171,45.26315789473684,47.80888391190743,5.091452034341167,34.04255319148936,37.547592385218366,7.010078387458009,-0.0002978723404255,-0.00012262038073906578,0.0003505039193728684,-0.0012978723404255,-0.00112262038073905,0.0003505039193728999,-0.003,-0.003,0.0,0.3440860215053763,0.40418586789554534,0.1201996927803381,-0.1693221408546354,-0.12737955280466065,0.0838851760999495,0.4,False,-0.01743688104944163
0.52,creciente_3m,0.35,True,barrera,tp070_sl035_240m,240,0.001,19,0.4736842105263157,47.368421052631575,26.31578947368421,-0.0007368421052631,-0.0017368421052631,-0.0045,0.4761904761904759,-0.0340172746823174,14,0.5714285714285714,57.14285714285714,57.14285714285714,0.0024999999999999,0.0014999999999999,0.006,1.7777777777777777,-0.0178788640899371,14,16.5,5,0.4736842105263157,0.5225563909774436,0.09774436090225569,47.368421052631575,52.25563909774436,9.774436090225564,26.31578947368421,41.72932330827067,30.82706766917293,-0.0007368421052631,0.0008815789473683999,0.003236842105263,-0.0017368421052631,-0.00011842105263159999,0.003236842105263,-0.0045,0.0007500000000000002,0.010499999999999999,0.4761904761904759,1.1269841269841268,1.3015873015873018,-0.0340172746823174,-0.02594806938612725,0.016138410592380296,0.35,False,-0.017438438039967773
0.44,creciente_5m,0.45,True,barrera,tp070_sl040_480m,480,0.001,7,0.4285714285714285,42.85714285714285,28.57142857142857,-0.0008571428571428,-0.0018571428571428,-0.005,0.48,-0.0149251249999999,13,0.6153846153846154,61.53846153846154,30.76923076923077,-0.0006153846153846,-0.0016153846153846,-0.005,0.5333333333333333,-0.0286862293096588,7,10.0,6,0.4285714285714285,0.5219780219780219,0.18681318681318693,42.85714285714285,52.19780219780219,18.681318681318693,28.57142857142857,29.67032967032967,2.1978021978022007,-0.0008571428571428,-0.0007362637362637,0.00024175824175819995,-0.0018571428571428,-0.0017362637362637,0.00024175824175820017,-0.005,-0.005,0.0,0.48,0.5066666666666666,0.053333333333333344,-0.0286862293096588,-0.02180567715482935,0.013761104309658899,0.45,False,-0.01743860885731128
0.51,creciente_3m,0.3,True,fija,fija_480m,480,0.0005,9,0.3333333333333333,33.33333333333333,44.44444444444444,0.0031450030759601,0.0026450030759601,-0.0010140737396511,1.7711791344497374,-0.0203794139109017,3,0.3333333333333333,33.33333333333333,66.66666666666666,-0.0049571288739677,-0.0054571288739677,0.0037224703054232,0.657745757829742,-0.0478339918245893,3,6.0,6,0.3333333333333333,0.3333333333333333,0.0,33.33333333333333,33.33333333333333,0.0,44.44444444444444,55.55555555555555,22.222222222222214,-0.0049571288739677,-0.0009060628990038,0.0081021319499278,-0.0054571288739677,-0.0014060628990037998,0.0081021319499278,-0.0010140737396511,0.0013541982828860501,0.0047365440450743,0.657745757829742,1.2144624461397397,1.1134333766199953,-0.0478339918245893,-0.0341067028677455,0.0274545779136876,0.3,False,-0.017440492463254915
0.53,creciente_3m,0.3,True,fija,fija_480m,480,0.0005,9,0.3333333333333333,33.33333333333333,44.44444444444444,0.0031450030759601,0.0026450030759601,-0.0010140737396511,1.7711791344497374,-0.0203794139109017,3,0.3333333333333333,33.33333333333333,66.66666666666666,-0.0049571288739677,-0.0054571288739677,0.0037224703054232,0.657745757829742,-0.0478339918245893,3,6.0,6,0.3333333333333333,0.3333333333333333,0.0,33.33333333333333,33.33333333333333,0.0,44.44444444444444,55.55555555555555,22.222222222222214,-0.0049571288739677,-0.0009060628990038,0.0081021319499278,-0.0054571288739677,-0.0014060628990037998,0.0081021319499278,-0.0010140737396511,0.0013541982828860501,0.0047365440450743,0.657745757829742,1.2144624461397397,1.1134333766199953,-0.0478339918245893,-0.0341067028677455,0.0274545779136876,0.3,False,-0.017440492463254915
0.52,creciente_3m,0.3,True,fija,fija_480m,480,0.0005,9,0.3333333333333333,33.33333333333333,44.44444444444444,0.0031450030759601,0.0026450030759601,-0.0010140737396511,1.7711791344497374,-0.0203794139109017,3,0.3333333333333333,33.33333333333333,66.66666666666666,-0.0049571288739677,-0.0054571288739677,0.0037224703054232,0.657745757829742,-0.0478339918245893,3,6.0,6,0.3333333333333333,0.3333333333333333,0.0,33.33333333333333,33.33333333333333,0.0,44.44444444444444,55.55555555555555,22.222222222222214,-0.0049571288739677,-0.0009060628990038,0.0081021319499278,-0.0054571288739677,-0.0014060628990037998,0.0081021319499278,-0.0010140737396511,0.0013541982828860501,0.0047365440450743,0.657745757829742,1.2144624461397397,1.1134333766199953,-0.0478339918245893,-0.0341067028677455,0.0274545779136876,0.3,False,-0.017440492463254915
0.5,creciente_3m,0.3,True,fija,fija_480m,480,0.0005,9,0.3333333333333333,33.33333333333333,44.44444444444444,0.0031450030759601,0.0026450030759601,-0.0010140737396511,1.7711791344497374,-0.0203794139109017,3,0.3333333333333333,33.33333333333333,66.66666666666666,-0.0049571288739677,-0.0054571288739677,0.0037224703054232,0.657745757829742,-0.0478339918245893,3,6.0,6,0.3333333333333333,0.3333333333333333,0.0,33.33333333333333,33.33333333333333,0.0,44.44444444444444,55.55555555555555,22.222222222222214,-0.0049571288739677,-0.0009060628990038,0.0081021319499278,-0.0054571288739677,-0.0014060628990037998,0.0081021319499278,-0.0010140737396511,0.0013541982828860501,0.0047365440450743,0.657745757829742,1.2144624461397397,1.1134333766199953,-0.0478339918245893,-0.0341067028677455,0.0274545779136876,0.3,False,-0.017440492463254915
0.49,creciente_3m,0.3,True,fija,fija_480m,480,0.0005,9,0.3333333333333333,33.33333333333333,44.44444444444444,0.0031450030759601,0.0026450030759601,-0.0010140737396511,1.7711791344497374,-0.0203794139109017,3,0.3333333333333333,33.33333333333333,66.66666666666666,-0.0049571288739677,-0.0054571288739677,0.0037224703054232,0.657745757829742,-0.0478339918245893,3,6.0,6,0.3333333333333333,0.3333333333333333,0.0,33.33333333333333,33.33333333333333,0.0,44.44444444444444,55.55555555555555,22.222222222222214,-0.0049571288739677,-0.0009060628990038,0.0081021319499278,-0.0054571288739677,-0.0014060628990037998,0.0081021319499278,-0.0010140737396511,0.0013541982828860501,0.0047365440450743,0.657745757829742,1.2144624461397397,1.1134333766199953,-0.0478339918245893,-0.0341067028677455,0.0274545779136876,0.3,False,-0.017440492463254915
0.54,cruce,0.45,True,barrera,tp050_sl030_120m,120,0.002,84,0.3809523809523809,38.095238095238095,40.47619047619048,0.0002380952380952,-0.0017619047619047,-0.005,0.408,-0.1416589557323101,119,0.5462184873949579,54.6218487394958,41.17647058823529,0.0002941176470588,-0.0017058823529411,-0.005,0.4199999999999999,-0.1829712171321075,84,101.5,35,0.3809523809523809,0.4635854341736694,0.16526610644257705,38.095238095238095,46.358543417366946,16.52661064425771,40.47619047619048,40.826330532212886,0.7002801120448083,0.0002380952380952,0.000266106442577,5.6022408963599964e-05,-0.0017619047619047,-0.0017338935574229002,5.602240896359994e-05,-0.005,-0.005,0.0,0.408,0.4139999999999999,0.0119999999999999,-0.1829712171321075,-0.16231508643220882,0.041312261399797406,0.45,False,-0.01744857628987309
0.54,cruce,0.45,True,barrera,tp050_sl030_240m,240,0.002,84,0.3809523809523809,38.095238095238095,40.47619047619048,0.0002380952380952,-0.0017619047619047,-0.005,0.408,-0.1416589557323101,119,0.5462184873949579,54.6218487394958,41.17647058823529,0.0002941176470588,-0.0017058823529411,-0.005,0.4199999999999999,-0.1829712171321075,84,101.5,35,0.3809523809523809,0.4635854341736694,0.16526610644257705,38.095238095238095,46.358543417366946,16.52661064425771,40.47619047619048,40.826330532212886,0.7002801120448083,0.0002380952380952,0.000266106442577,5.6022408963599964e-05,-0.0017619047619047,-0.0017338935574229002,5.602240896359994e-05,-0.005,-0.005,0.0,0.408,0.4139999999999999,0.0119999999999999,-0.1829712171321075,-0.16231508643220882,0.041312261399797406,0.45,False,-0.01744857628987309
0.53,cruce,0.4,True,barrera,tp070_sl035_240m,240,0.002,53,0.3962264150943396,39.62264150943396,33.9622641509434,0.0001185975935707,-0.0018814024064292,-0.0055,0.4743974857706401,-0.1000768927669391,67,0.5970149253731343,59.70149253731343,37.3134328358209,0.0004179104477611,-0.0015820895522388,-0.0055,0.5411255411255411,-0.096459071866236,53,60.0,14,0.3962264150943396,0.4966206702337369,0.20078851027879469,39.62264150943396,49.662067023373694,20.078851027879466,33.9622641509434,35.63784849338215,3.3511686848775,0.0001185975935707,0.00026825402066590003,0.00029931285419040004,-0.0018814024064292,-0.001731745979334,0.0002993128541904002,-0.0055,-0.0055,0.0,0.4743974857706401,0.5077615134480906,0.066728055354901,-0.1000768927669391,-0.09826798231658755,0.0036178209007030893,0.4,False,-0.01747779869422539
0.56,cruce,0.45,True,barrera,tp050_sl030_120m,120,0.002,85,0.4117647058823529,41.17647058823529,44.70588235294118,0.0005764705882352,-0.0014235294117647,-0.005,0.4851063829787234,-0.118150709116755,98,0.6122448979591837,61.224489795918366,39.795918367346935,0.0001836734693877,-0.0018163265306122,-0.005,0.3966101694915254,-0.1621348284081584,85,91.5,13,0.4117647058823529,0.5120048019207684,0.20048019207683077,41.17647058823529,51.200480192076824,20.048019207683076,39.795918367346935,42.25090036014406,4.909963985594246,0.0001836734693877,0.00038007202881145,0.00039279711884749994,-0.0018163265306122,-0.0016199279711884501,0.00039279711884750005,-0.005,-0.005,0.0,0.3966101694915254,0.4408582762351244,0.088496213487198,-0.1621348284081584,-0.1401427687624567,0.043984119291403403,0.45,False,-0.017478088435779488
0.56,cruce,0.45,True,barrera,tp050_sl030_240m,240,0.002,85,0.4117647058823529,41.17647058823529,44.70588235294118,0.0005764705882352,-0.0014235294117647,-0.005,0.4851063829787234,-0.118150709116755,98,0.6122448979591837,61.224489795918366,39.795918367346935,0.0001836734693877,-0.0018163265306122,-0.005,0.3966101694915254,-0.1621348284081584,85,91.5,13,0.4117647058823529,0.5120048019207684,0.20048019207683077,41.17647058823529,51.200480192076824,20.048019207683076,39.795918367346935,42.25090036014406,4.909963985594246,0.0001836734693877,0.00038007202881145,0.00039279711884749994,-0.0018163265306122,-0.0016199279711884501,0.00039279711884750005,-0.005,-0.005,0.0,0.3966101694915254,0.4408582762351244,0.088496213487198,-0.1621348284081584,-0.1401427687624567,0.043984119291403403,0.45,False,-0.017478088435779488
0.54,cruce,0.4,True,barrera,tp070_sl040_480m,480,0.002,57,0.3859649122807017,38.59649122807017,38.59649122807017,0.0002456140350877,-0.0017543859649122,-0.006,0.523809523809524,-0.104032528109108,55,0.5818181818181818,58.18181818181818,36.36363636363637,3.1540426835941946e-20,-0.002,-0.006,0.4761904761904762,-0.0995526907496534,55,56.0,2,0.3859649122807017,0.4838915470494417,0.1958532695374801,38.59649122807017,48.389154704944175,19.58532695374801,36.36363636363637,37.48006379585327,2.232854864433804,3.1540426835941946e-20,0.00012280701754385003,0.00024561403508769995,-0.002,-0.0018771929824561002,0.00024561403508779997,-0.006,-0.006,0.0,0.4761904761904762,0.5000000000000001,0.04761904761904773,-0.104032528109108,-0.1017926094293807,0.004479837359454605,0.4,False,-0.017486662787907586
0.48,confirmacion_5m,0.5,True,barrera,tp030_sl020_120m,120,0.0005,21,0.3333333333333333,33.33333333333333,28.57142857142857,-0.0005714285714285,-0.0010714285714285,-0.0025,0.4,-0.0198626282265601,63,0.5555555555555556,55.55555555555556,52.38095238095239,0.0006190476190476,0.0001190476190476,0.0025,1.1,-0.0174491312607164,21,42.0,42,0.3333333333333333,0.4444444444444444,0.22222222222222227,33.33333333333333,44.44444444444444,22.22222222222223,28.57142857142857,40.47619047619048,23.809523809523817,-0.0005714285714285,2.3809523809550004e-05,0.0011904761904761,-0.0010714285714285,-0.00047619047619044995,0.0011904761904761,-0.0025,0.0,0.005,0.4,0.75,0.7000000000000001,-0.0198626282265601,-0.01865587974363825,0.0024134969658437012,0.5,False,-0.017524450275367625
0.48,creciente_3m,0.35,True,barrera,tp070_sl040_480m,480,0.002,23,0.4782608695652174,47.82608695652174,34.78260869565217,-0.0001739130434782,-0.0021739130434782,-0.006,0.4444444444444443,-0.0519018351585037,18,0.6111111111111112,61.11111111111112,50.0,0.0015,-0.0005,-0.0005,0.8333333333333333,-0.0364577723769846,18,20.5,5,0.4782608695652174,0.5446859903381642,0.13285024154589375,47.82608695652174,54.46859903381643,13.28502415458938,34.78260869565217,42.391304347826086,15.217391304347828,-0.0001739130434782,0.0006630434782609001,0.0016739130434782,-0.0021739130434782,-0.0013369565217391,0.0016739130434782002,-0.006,-0.0032500000000000003,0.0055,0.4444444444444443,0.6388888888888888,0.38888888888888895,-0.0519018351585037,-0.04417980376774415,0.015444062781519094,0.35,False,-0.01753410819485123
0.45,nivel,0.4,True,barrera,tp070_sl040_480m,480,0.002,193,0.4766839378238341,47.66839378238342,38.34196891191709,0.0002424666731065,-0.0017575333268934,-0.006,0.5217117154291552,-0.3160929605933983,261,0.5363984674329502,53.63984674329502,37.547892720306514,0.0001302681992337,-0.0018697318007662,-0.006,0.5010224948875256,-0.3995379431579589,193,227.0,68,0.4766839378238341,0.5065412026283922,0.05971452960911605,47.66839378238342,50.654120262839214,5.9714529609115985,37.547892720306514,37.94493081611181,0.7940761916105785,0.0001302681992337,0.00018636743617009998,0.00011219847387280001,-0.0018697318007662,-0.0018136325638298,0.00011219847387279993,-0.006,-0.006,0.0,0.5010224948875256,0.5113671051583404,0.020689220541629583,-0.3995379431579589,-0.3578154518756786,0.08344498256456057,0.4,False,-0.017536202735304495
0.49,creciente_3m,0.5,True,barrera,tp050_sl030_120m,120,0.001,49,0.4489795918367347,44.89795918367347,38.775510204081634,0.0001020408163265,-0.0008979591836734,-0.004,0.6333333333333333,-0.0509675431323445,89,0.4719101123595505,47.19101123595505,30.337078651685395,-0.0005730337078651,-0.0015730337078651,-0.004,0.4354838709677419,-0.1416032005494721,49,69.0,40,0.4489795918367347,0.46044485209814257,0.0229305205228158,44.89795918367347,46.04448520981426,2.293052052281581,30.337078651685395,34.556294427883515,8.438431552396239,-0.0005730337078651,-0.0002354964457693,0.0006750745241916,-0.0015730337078651,-0.00123549644576925,0.0006750745241917,-0.004,-0.004,0.0,0.4354838709677419,0.5344086021505376,0.19784946236559142,-0.1416032005494721,-0.0962853718409083,0.09063565741712759,0.5,False,-0.017545135020559335
0.49,creciente_3m,0.5,True,barrera,tp050_sl030_240m,240,0.001,49,0.4489795918367347,44.89795918367347,38.775510204081634,0.0001020408163265,-0.0008979591836734,-0.004,0.6333333333333333,-0.0509675431323445,89,0.4719101123595505,47.19101123595505,30.337078651685395,-0.0005730337078651,-0.0015730337078651,-0.004,0.4354838709677419,-0.1416032005494721,49,69.0,40,0.4489795918367347,0.46044485209814257,0.0229305205228158,44.89795918367347,46.04448520981426,2.293052052281581,30.337078651685395,34.556294427883515,8.438431552396239,-0.0005730337078651,-0.0002354964457693,0.0006750745241916,-0.0015730337078651,-0.00123549644576925,0.0006750745241917,-0.004,-0.004,0.0,0.4354838709677419,0.5344086021505376,0.19784946236559142,-0.1416032005494721,-0.0962853718409083,0.09063565741712759,0.5,False,-0.017545135020559335
0.46,creciente_3m,0.35,True,barrera,tp100_sl050_480m,480,0.001,30,0.4333333333333333,43.333333333333336,26.666666666666668,-0.0009363907149063,-0.0019363907149063,-0.006,0.5497785751672337,-0.0529772088463705,24,0.4583333333333333,45.83333333333333,37.5,0.000625,-0.0003749999999999,-0.006,0.8999999999999999,-0.0444540037259879,24,27.0,6,0.4333333333333333,0.4458333333333333,0.025000000000000022,43.333333333333336,44.58333333333333,2.499999999999993,26.666666666666668,32.083333333333336,10.833333333333332,-0.0009363907149063,-0.00015569535745315,0.0015613907149063001,-0.0019363907149063,-0.0011556953574531,0.0015613907149064,-0.006,-0.006,0.0,0.5497785751672337,0.7248892875836168,0.3502214248327662,-0.0529772088463705,-0.0487156062861792,0.008523205120382599,0.35,False,-0.017545517995382683
0.45,confirmacion_3m,0.4,True,barrera,tp070_sl040_480m,480,0.001,29,0.5172413793103449,51.72413793103448,41.37931034482759,0.000551724137931,-0.0004482758620689,-0.005,0.8470588235294118,-0.0260175793133181,43,0.5348837209302325,53.48837209302325,27.906976744186046,-0.0009302325581395,-0.0019302325581395,-0.005,0.464516129032258,-0.0764782467815737,29,36.0,14,0.5172413793103449,0.5260625501202887,0.017642341619887647,51.72413793103448,52.60625501202887,1.7642341619887745,27.906976744186046,34.64314354450681,13.47233360064154,-0.0009302325581395,-0.00018925421010425,0.0014819566960705,-0.0019302325581395,-0.0011892542101042,0.0014819566960706,-0.005,-0.005,0.0,0.464516129032258,0.6557874762808349,0.3825426944971538,-0.0764782467815737,-0.0512479130474459,0.050460667468255595,0.4,False,-0.017546850184314587
0.44,cruce,0.5,True,barrera,tp030_sl020_120m,120,0.001,243,0.411522633744856,41.1522633744856,40.32921810699588,1.6460905349794196e-05,-0.0009835390946502,-0.003,0.4505747126436784,-0.2147887738576075,648,0.4737654320987654,47.376543209876544,38.42592592592592,-7.870370370370373e-05,-0.0010787037037037,-0.003,0.4160401002506266,-0.5055384741348936,243,445.5,405,0.411522633744856,0.4426440329218107,0.062242798353909445,41.1522633744856,44.26440329218107,6.224279835390945,38.42592592592592,39.3775720164609,1.9032921810699648,-7.870370370370373e-05,-3.1121399176954765e-05,9.516460905349793e-05,-0.0010787037037037,-0.00103112139917695,9.516460905349992e-05,-0.003,-0.003,0.0,0.4160401002506266,0.4333074064471525,0.03453461239305178,-0.5055384741348936,-0.36016362399625057,0.2907497002772861,0.5,False,-0.017558100524984306
0.6,confirmacion_3m,0.4,True,barrera,tp030_sl020_120m,120,0.001,11,0.7272727272727273,72.72727272727273,27.27272727272727,-0.0006363636363636,-0.0016363636363636,-0.003,0.25,-0.0237495063435876,7,0.7142857142857143,71.42857142857143,57.14285714285714,0.0008571428571428,-0.0001428571428571,0.002,0.8888888888888888,-0.005991,7,9.0,4,0.7142857142857143,0.7207792207792207,0.012987012987012991,71.42857142857143,72.07792207792208,1.2987012987013031,27.27272727272727,42.2077922077922,29.87012987012987,-0.0006363636363636,0.00011038961038959999,0.0014935064935064,-0.0016363636363636,-0.00088961038961035,0.0014935064935065001,-0.003,-0.0005,0.005,0.25,0.5694444444444444,0.6388888888888888,-0.0237495063435876,-0.0148702531717938,0.0177585063435876,0.4,False,-0.017563134540956687
0.49,confirmacion_5m,0.4,True,barrera,tp070_sl040_480m,480,0.001,11,0.5454545454545454,54.54545454545454,27.27272727272727,-0.001,-0.002,-0.005,0.45,-0.024751246878125,13,0.5384615384615384,53.84615384615385,46.15384615384615,0.001076923076923,7.692307692307686e-05,-0.005,1.0285714285714285,-0.0188997543593939,11,12.0,2,0.5384615384615384,0.5419580419580419,0.006993006993006978,53.84615384615385,54.19580419580419,0.6993006993006929,27.27272727272727,36.71328671328671,18.881118881118883,-0.001,3.846153846149994e-05,0.0020769230769229997,-0.002,-0.0009615384615384616,0.002076923076923077,-0.005,-0.005,0.0,0.45,0.7392857142857142,0.5785714285714285,-0.024751246878125,-0.02182550061875945,0.0058514925187310995,0.4,False,-0.017585194749001103
0.56,creciente_3m,0.35,True,barrera,tp070_sl035_240m,240,0.001,19,0.4736842105263157,47.368421052631575,26.31578947368421,-0.0007368421052631,-0.0017368421052631,-0.0045,0.4761904761904759,-0.0340172746823174,10,0.5,50.0,60.0,0.0028,0.0018,0.006,2.0,-0.0089797499999998,10,14.5,9,0.4736842105263157,0.48684210526315785,0.026315789473684292,47.368421052631575,48.68421052631579,2.631578947368425,26.31578947368421,43.1578947368421,33.684210526315795,-0.0007368421052631,0.00103157894736845,0.0035368421052631,-0.0017368421052631,3.157894736844995e-05,0.0035368421052631,-0.0045,0.0007500000000000002,0.010499999999999999,0.4761904761904759,1.238095238095238,1.5238095238095242,-0.0340172746823174,-0.0214985123411586,0.025037524682317597,0.35,False,-0.017588438039967822
0.55,confirmacion_5m,0.4,True,barrera,tp100_sl050_480m,480,0.001,10,0.6,60.0,50.0,0.0025,0.0015,0.0015,1.5000000000000002,-0.0237848627040001,4,1.0,100.0,25.0,-0.00125,-0.00225,-0.006,0.5,-0.017892216,4,7.0,6,0.6,0.8,0.4,60.0,80.0,40.0,25.0,37.5,25.0,-0.00125,0.000625,0.00375,-0.00225,-0.0003749999999999999,0.00375,-0.006,-0.0022500000000000003,0.0075,0.5,1.0,1.0000000000000002,-0.0237848627040001,-0.02083853935200005,0.005892646704000103,0.4,False,-0.017588545881120007
0.47,confirmacion_10m,0.4,True,barrera,tp050_sl030_120m,120,0.001,10,0.4,40.0,30.0,-0.0006,-0.0016,-0.004,0.4285714285714285,-0.0159357465558875,11,0.4545454545454545,45.45454545454545,45.45454545454545,0.0006363636363636,-0.0003636363636363,-0.004,0.8333333333333334,-0.011967872766976,10,10.5,1,0.4,0.42727272727272725,0.05454545454545445,40.0,42.72727272727273,5.454545454545453,30.0,37.72727272727273,15.454545454545453,-0.0006,1.8181818181800015e-05,0.0012363636363636,-0.0016,-0.0009818181818181501,0.0012363636363637,-0.004,-0.004,0.0,0.4285714285714285,0.6309523809523809,0.4047619047619049,-0.0159357465558875,-0.013951809661431749,0.003967873788911501,0.4,False,-0.017610539929144197
0.47,confirmacion_10m,0.4,True,barrera,tp050_sl030_240m,240,0.001,10,0.4,40.0,30.0,-0.0006,-0.0016,-0.004,0.4285714285714285,-0.0159357465558875,11,0.4545454545454545,45.45454545454545,45.45454545454545,0.0006363636363636,-0.0003636363636363,-0.004,0.8333333333333334,-0.011967872766976,10,10.5,1,0.4,0.42727272727272725,0.05454545454545445,40.0,42.72727272727273,5.454545454545453,30.0,37.72727272727273,15.454545454545453,-0.0006,1.8181818181800015e-05,0.0012363636363636,-0.0016,-0.0009818181818181501,0.0012363636363637,-0.004,-0.004,0.0,0.4285714285714285,0.6309523809523809,0.4047619047619049,-0.0159357465558875,-0.013951809661431749,0.003967873788911501,0.4,False,-0.017610539929144197
0.45,creciente_3m,0.3,True,barrera,tp100_sl050_480m,480,0.0005,20,0.4,40.0,25.0,-0.0011014612414067,-0.0016014612414067,-0.0055,0.5972647175003805,-0.0485843821199094,6,0.3333333333333333,33.33333333333333,50.0,0.0025,0.002,0.002,1.727272727272727,-0.0054999999999999,6,13.0,14,0.3333333333333333,0.3666666666666667,0.06666666666666671,33.33333333333333,36.666666666666664,6.666666666666671,25.0,37.5,25.0,-0.0011014612414067,0.00069926937929665,0.0036014612414067,-0.0016014612414067,0.00019926937929665004,0.0036014612414067,-0.0055,-0.0017499999999999998,0.0075,0.5972647175003805,1.1622687223865538,1.1300080097723466,-0.0485843821199094,-0.02704219105995465,0.043084382119909496,0.3,False,-0.01762210794885713
