rejilla_minutos,variante,semilla,margen_ev,aprobada_dos_pliegues,operaciones_2023,operaciones_2024,precision_tp_2023,porcentaje_acierto_tp_2023,precision_tp_2024,porcentaje_acierto_tp_2024,retorno_neto_medio_2023,retorno_neto_medio_2024,retorno_neto_mediano_2023,retorno_neto_mediano_2024,factor_beneficio_2023,factor_beneficio_2024,drawdown_2023,drawdown_2024,concentracion_2023,concentracion_2024,retorno_medio_promedio,peor_retorno_medio,peor_pf
30,macro_spread_baa,42,0.00025,False,1128,837,0.2305900621118012,23.05900621118013,0.2789855072463768,27.898550724637683,-0.0010184024798059,-0.0007599714173949,-0.0059999998882412,-0.0059999998882412,0.7160467915573413,0.7922303701346797,-0.7039335311041635,-0.5150353716126481,0.1223429628352589,0.1248224095513577,-0.0008891869486004,-0.0010184024798059,0.7160467915573413
10,macro_completo,42,0.0,False,1328,1286,0.2304761904761904,23.047619047619047,0.2816041848299913,28.160418482999127,-0.0010194468639192,-0.0008735397836893,-0.0059999998882412,-0.0059999998882412,0.7143195048723676,0.7632097719969095,-0.7574544664327597,-0.6889335731490543,0.1316463145422748,0.1353582063258828,-0.00094649332380425,-0.0010194468639192,0.7143195048723676
15,macro_spread_baa,42,0.0005,False,1172,660,0.2334735576923076,23.347355769230766,0.28125,28.125,-0.0010224132701239,-0.0007142020954263,-0.0059999998882412,-0.0059999998882412,0.7170440249807712,0.8030259446651131,-0.7073717322393782,-0.4361100050705773,0.1567921232406237,0.14193813745537,-0.0008683076827751,-0.0010224132701239,0.7170440249807712
10,macro_reservas_fed,42,0.001,False,969,774,0.2251746336118339,22.5174633611834,0.2906137184115523,29.06137184115524,-0.0008006158277411,-0.001024283250081,-0.0059999998882412,-0.0059999998882412,0.764556855217487,0.7249298017053611,-0.5690571482312123,-0.5957465257857545,0.1317141175132531,0.1430065049438972,-0.00091244953891105,-0.001024283250081,0.7249298017053611
5,macro_reservas_fed,42,0.0,False,1736,2161,0.2329602470088768,23.29602470088769,0.2745639213954515,27.456392139545155,-0.0010250641260606,-0.0009582901480688,-0.0059999998882412,-0.0059999998882412,0.7183290129763952,0.7479135067223347,-0.844741874725569,-0.8814373657469159,0.1486669405212296,0.1070117313609636,-0.0009916771370647,-0.0010250641260606,0.7183290129763952
10,macro_dolar,42,0.00025,False,1362,1348,0.2344972333524136,23.44972333524137,0.2701582516955539,27.01582516955539,-0.0010327225050718,-0.00085980549057,-0.0059999998882412,-0.0059999998882412,0.715160152689016,0.770591571359291,-0.767796931281733,-0.7049630438097085,0.1369790934603496,0.113538167144679,-0.0009462639978209,-0.0010327225050718,0.715160152689016
30,macro_rendimiento_real,42,0.00025,False,1342,1391,0.2301273605621431,23.012736056214315,0.2640926640926641,26.409266409266408,-0.0010212524185529,-0.0010336244487519,-0.0059999998882412,-0.0059999998882412,0.7150531812398667,0.7250701015782285,-0.7603360665008866,-0.7762557001433698,0.1498474792049283,0.1141988870870777,-0.0010274384336523999,-0.0010336244487519,0.7150531812398667
30,macro_spread_baa,42,0.0,False,1276,1095,0.2305900621118012,23.05900621118013,0.2789855072463768,27.898550724637683,-0.001035379315758,-0.000714344880425,-0.0059999998882412,-0.0059999998882412,0.7124545601195617,0.8041836465161528,-0.7516173973442482,-0.5769627806883781,0.1325660068686341,0.1138900581107588,-0.0008748620980915,-0.001035379315758,0.7124545601195617
5,control_63_eventos,42,0.0,False,1814,1746,0.24128545087365,24.128545087365,0.2779329608938548,27.79329608938548,-0.0010421007149353,-0.0009888211935474,-0.0059999998882412,-0.0059999998882412,0.7083773948316224,0.7399555265654721,-0.856982510547313,-0.8429684772301397,0.1332283576008231,0.1463398695028346,-0.0010154609542413501,-0.0010421007149353,0.7083773948316224
5,macro_nasdaq100,42,0.0005,False,984,1432,0.2352852171281585,23.528521712815856,0.2789057490916862,27.890574909168624,-0.0010422334049334,-0.000871904910236,-0.0059999998882412,-0.0059999998882412,0.7078941814007509,0.7697004288193279,-0.6611956800041627,-0.7415943920081419,0.1318320032973991,0.1325468276159594,-0.0009570691575847,-0.0010422334049334,0.7078941814007509
15,macro_completo,42,0.00025,False,1144,1140,0.2523041474654378,25.23041474654378,0.2869043652115961,28.69043652115961,-0.0010427905878753,-0.0009931398823575,-0.0059999998882412,-0.0059999998882412,0.7099417016931535,0.7356677457163256,-0.7167485087927168,-0.6977886557692095,0.1414410857416057,0.1318197755262522,-0.0010179652351163999,-0.0010427905878753,0.7099417016931535
5,control_63_eventos,42,0.00025,False,1621,1360,0.24128545087365,24.128545087365,0.2779329608938548,27.79329608938548,-0.0010461158314056,-0.0007468305122685,-0.0059999998882412,-0.0059999998882412,0.7075970548292233,0.7979281497070612,-0.8263856953862277,-0.6631632135473973,0.1278327261583928,0.1351646927581633,-0.00089647317183705,-0.0010461158314056,0.7075970548292233
15,macro_rendimiento_real,42,0.0,False,1662,1399,0.2313564298297122,23.135642982971227,0.2746403835908364,27.46403835908364,-0.0009548288560706,-0.0010509895858018,-0.0059999998882412,-0.0059999998882412,0.7350741563246418,0.7218395391765006,-0.8111394198025457,-0.7840951504292768,0.1737701438249123,0.1181219535767091,-0.0010029092209362,-0.0010509895858018,0.7218395391765006
10,macro_nasdaq100,42,0.0,False,1096,1923,0.2320403947670415,23.20403947670416,0.3022138680033417,30.221386800334173,-0.0008812055472042,-0.0010545715067958,-0.0059999998882412,-0.0059999998882412,0.744668332284349,0.7271503141842471,-0.6556753160130937,-0.8780517667815761,0.1214367685288558,0.114241798791362,-0.0009678885269999999,-0.0010545715067958,0.7271503141842471
5,control_63_eventos,42,0.001,False,1079,637,0.24128545087365,24.128545087365,0.2779329608938548,27.79329608938548,-0.0010591075772528,-0.0009999645748929,-0.0059999998882412,-0.0059999998882412,0.7016525491926066,0.7326928520295692,-0.694325061435506,-0.5000255344545994,0.1194716192801002,0.1453038090921681,-0.00102953607607285,-0.0010591075772528,0.7016525491926066
30,macro_rendimiento_real,42,0.0005,False,1197,1237,0.2301273605621431,23.012736056214315,0.2640926640926641,26.409266409266408,-0.0010125925553455,-0.0010639878995922,-0.0059999998882412,-0.0059999998882412,0.7156693394769532,0.7162464154641239,-0.7140153400554505,-0.75186975019677,0.1474489590427941,0.1120956115122273,-0.00103829022746885,-0.0010639878995922,0.7156693394769532
5,macro_reservas_fed,42,0.00025,False,1545,1797,0.2329602470088768,23.29602470088769,0.2745639213954515,27.456392139545155,-0.0010654593541201,-0.0010643526905122,-0.0059999998882412,-0.0059999998882412,0.7069210529892282,0.7212634545548163,-0.8199917789373093,-0.8588033457406505,0.1425520324859119,0.1128704492198929,-0.0010649060223161498,-0.0010654593541201,0.7069210529892282
5,macro_reservas_fed,42,0.001,False,1060,964,0.2329602470088768,23.29602470088769,0.2745639213954515,27.456392139545155,-0.0009679119363977,-0.0010660100365423,-0.0059999998882412,-0.0059999998882412,0.726984327160753,0.71375872637287,-0.655352768860171,-0.6710476532186986,0.1237277771652409,0.1362485665656244,-0.00101696098647,-0.0010660100365423,0.71375872637287
10,macro_spread_baa,42,0.0,False,1409,1249,0.2423292273236282,24.232922732362823,0.2704081632653061,27.040816326530614,-0.0010663543941615,-0.0009800925162097,-0.0059999998882412,-0.0059999998882412,0.7037274438021806,0.7398701238901525,-0.7908372076738028,-0.7186421729836809,0.1221837809282135,0.1189644589573393,-0.0010232234551856,-0.0010663543941615,0.7037274438021806
5,macro_nasdaq100,42,0.001,False,835,991,0.2352852171281585,23.528521712815856,0.2789057490916862,27.890574909168624,-0.001066725081412,-0.0009248111205367,-0.0059999998882412,-0.0059999998882412,0.7014942339727164,0.7547406374369164,-0.6054230020685876,-0.6341793274305214,0.145114611674097,0.13951026692097,-0.00099576810097435,-0.001066725081412,0.7014942339727164
10,macro_spread_baa,42,0.00025,False,1232,926,0.2423292273236282,24.232922732362823,0.2704081632653061,27.040816326530614,-0.0010668928184123,-0.0010017277197519,-0.0059999998882412,-0.0059999998882412,0.7018516080492283,0.7338342834199036,-0.7442560645212306,-0.6163676430567524,0.1142710980811125,0.1250583487519773,-0.0010343102690821,-0.0010668928184123,0.7018516080492283
10,macro_dolar,42,0.0005,False,1210,1060,0.2344972333524136,23.44972333524137,0.2701582516955539,27.01582516955539,-0.0010686530628537,-0.0008150582071848,-0.0059999998882412,-0.0059999998882412,0.7051618498478133,0.7801966421063974,-0.7397981131465612,-0.59015429772874,0.1227561898691778,0.1170789432595144,-0.00094185563501925,-0.0010686530628537,0.7051618498478133
5,macro_vix,42,0.0,False,1667,2402,0.2262786442450117,22.627864424501176,0.2637875101378751,26.37875101378751,-0.0010695669295413,-0.0009382368853357,-0.0059999998882412,-0.0059999998882412,0.7008736596717547,0.7533195739110664,-0.8388400585506222,-0.9012565541748232,0.1391778096846788,0.1280985143062014,-0.0010039019074385,-0.0010695669295413,0.7008736596717547
30,macro_rendimiento_real,42,0.0,False,1496,1555,0.2301273605621431,23.012736056214315,0.2640926640926641,26.409266409266408,-0.0010257313347823,-0.0010743074186884,-0.0059999998882412,-0.0059999998882412,0.7143577009372275,0.7157494710468877,-0.7966341867774656,-0.818067542310646,0.1484088961179983,0.1082979817860978,-0.00105001937673535,-0.0010743074186884,0.7143577009372275
15,macro_completo,42,0.001,False,839,704,0.2523041474654378,25.23041474654378,0.2869043652115961,28.69043652115961,-0.0010744777670063,-0.0009809782432242,-0.0059999998882412,-0.0059999998882412,0.7016562427194702,0.7351874943344098,-0.6128884960549459,-0.5287116734637074,0.1345213605664688,0.1410250468175483,-0.0010277280051152501,-0.0010744777670063,0.7016562427194702
30,macro_completo,42,0.00025,False,577,1079,0.271047227926078,27.10472279260781,0.2766143106457243,27.66143106457243,-0.0005655933479716,-0.0010857458658886,-0.0059999998882412,-0.0059999998882412,0.8316255067501341,0.7137543430978114,-0.3227868499499485,-0.7136284404451847,0.1527250642636561,0.1234658435597335,-0.0008256696069300999,-0.0010857458658886,0.7137543430978114
15,macro_completo,42,0.0,False,1243,1330,0.2523041474654378,25.23041474654378,0.2869043652115961,28.69043652115961,-0.0010026265976291,-0.0010868670390644,-0.0059999998882412,-0.0059999998882412,0.721361095947054,0.7146603307714662,-0.7319721017221338,-0.7782547193763825,0.1450335707353456,0.1286761477101335,-0.00104474681834675,-0.0010868670390644,0.7146603307714662
10,control_63_eventos,42,0.00025,False,1492,1194,0.2446148229280759,24.46148229280759,0.2902621722846442,29.02621722846441,-0.0010899412650554,-0.0008549983993724,-0.0059999998882412,-0.0059999998882412,0.6939676507830865,0.7703321987552982,-0.8127303085956825,-0.6657552905257111,0.1191466552557112,0.116597901830296,-0.0009724698322139,-0.0010899412650554,0.6939676507830865
5,macro_rendimiento_real,42,0.0,False,2212,1790,0.2354878163514912,23.548781635149123,0.2812197483059051,28.121974830590517,-0.0010913862836914,-0.0009467491577451,-0.0059999998882412,-0.0059999998882412,0.7038247872827225,0.7475971450923637,-0.9162324510220468,-0.8257715660169774,0.1805938846841645,0.1243052317592541,-0.00101906772071825,-0.0010913862836914,0.7038247872827225
15,macro_spread_baa,42,0.001,False,905,378,0.2334735576923076,23.347355769230766,0.28125,28.125,-0.0010949829906923,-0.001031051563426,-0.0059999998882412,-0.0059999998882412,0.695511776080721,0.7243372151712986,-0.6368806768718585,-0.3388581295986761,0.1458967301420138,0.1496345843113031,-0.00106301727705915,-0.0010949829906923,0.695511776080721
5,macro_completo,42,0.0005,False,1426,1097,0.2093807049571689,20.938070495716893,0.2820034799900571,28.200347999005714,-0.0010974285743835,-0.0009494203271128,-0.0059999998882412,-0.0059999998882412,0.6938288119749313,0.7458038404213945,-0.8148359384620344,-0.686376880695159,0.1324792117096057,0.137152486851003,-0.00102342445074815,-0.0010974285743835,0.6938288119749313
10,macro_rendimiento_real,42,0.0005,False,1294,1208,0.2182241072650157,21.822410726501573,0.278936545240893,27.893654524089307,-0.0010990177237527,-0.0010889372811275,-0.0059999998882412,-0.0059999998882412,0.6949280255896566,0.7110033518799654,-0.7727871178067851,-0.741236654845356,0.1579057807893008,0.1261762419747458,-0.0010939775024401,-0.0010990177237527,0.6949280255896566
10,macro_completo,42,0.0005,False,1151,999,0.2304761904761904,23.047619047619047,0.2816041848299913,28.160418482999127,-0.0010991966379495,-0.0007818092811135,-0.0059999998882412,-0.0059999998882412,0.6942721909047178,0.7854777163924126,-0.732707652816366,-0.5840534230072072,0.1460133016763768,0.1483095967605574,-0.0009405029595315,-0.0010991966379495,0.6942721909047178
15,macro_completo,42,0.0005,False,1035,986,0.2523041474654378,25.23041474654378,0.2869043652115961,28.69043652115961,-0.0011020860148961,-0.0010573294415834,-0.0059999998882412,-0.0059999998882412,0.696081507072403,0.7195896484685327,-0.6925789519126446,-0.6721373248872993,0.1337356222244755,0.1338926403288622,-0.0010797077282397498,-0.0011020860148961,0.696081507072403
30,macro_completo,42,0.0005,False,502,915,0.271047227926078,27.10472279260781,0.2766143106457243,27.66143106457243,-0.0003777448711683,-0.0011053543728451,-0.0059999998882412,-0.0059999998882412,0.8856919277998074,0.7097683596159896,-0.2480969511010583,-0.6533237665064527,0.1612721801086479,0.1293367420402679,-0.0007415496220067,-0.0011053543728451,0.7097683596159896
30,macro_rendimiento_real,42,0.001,False,927,966,0.2301273605621431,23.012736056214315,0.2640926640926641,26.409266409266408,-0.0008329889719758,-0.0011072347066128,-0.0059999998882412,-0.0059999998882412,0.7601421699335528,0.7076386111119607,-0.5548494430710031,-0.6904518839423047,0.1411288522484227,0.1178468652672853,-0.0009701118392943,-0.0011072347066128,0.7076386111119607
5,macro_vix,42,0.0005,False,1262,1659,0.2262786442450117,22.627864424501176,0.2637875101378751,26.37875101378751,-0.0011084277893806,-0.0008824022235092,-0.0059999998882412,-0.0059999998882412,0.6888125260845357,0.7645278593144816,-0.7619370995707421,-0.7811810971439955,0.134319566750662,0.1221616988682494,-0.0009954150064449,-0.0011084277893806,0.6888125260845357
10,macro_spread_baa,42,0.001,False,810,415,0.2423292273236282,24.232922732362823,0.2704081632653061,27.040816326530614,-0.000860430943486,-0.0011104404993077,-0.0059999998882412,-0.0059999998882412,0.7525306845126554,0.7048745644491261,-0.524081044986739,-0.3920779155754509,0.118372103656696,0.1632546133643266,-0.00098543572139685,-0.0011104404993077,0.7048745644491261
10,macro_spread_baa,42,0.0005,False,1095,693,0.2423292273236282,24.232922732362823,0.2704081632653061,27.040816326530614,-0.0011105562241569,-0.000836804067407,-0.0059999998882412,-0.0059999998882412,0.6907389278546859,0.7714933065700178,-0.7169820689014244,-0.4474308731205202,0.1091911658749122,0.1339187681159576,-0.0009736801457819501,-0.0011105562241569,0.6907389278546859
15,macro_rendimiento_real,42,0.001,False,1070,832,0.2313564298297122,23.135642982971227,0.2746403835908364,27.46403835908364,-0.0007524716056007,-0.0011181560039203,-0.0059999998882412,-0.0059999998882412,0.7812543309773126,0.700573880137937,-0.5762491755058576,-0.6308677339549036,0.1804157531780185,0.1368707805841901,-0.0009353138047605,-0.0011181560039203,0.700573880137937
5,macro_dolar,42,0.001,False,1401,699,0.2188853595148715,21.88853595148715,0.283389687235841,28.338968723584102,-0.0011023399395272,-0.0011200176770511,-0.0059999998882412,-0.0059999998882412,0.6897007866571773,0.7074141439044688,-0.79438946985509,-0.5579941229883991,0.1264966101959891,0.1401803406055139,-0.00111117880828915,-0.0011200176770511,0.6897007866571773
5,macro_dolar,42,0.00025,False,1898,1423,0.2188853595148715,21.88853595148715,0.283389687235841,28.338968723584102,-0.0011206204819965,-0.001078290480476,-0.0059999998882412,-0.0059999998882412,0.6904414875296895,0.7189443262749429,-0.886473220355908,-0.8048909006114062,0.1485915272123914,0.1252772003115323,-0.00109945548123625,-0.0011206204819965,0.6904414875296895
5,macro_completo,42,0.001,False,1237,808,0.2093807049571689,20.938070495716893,0.2820034799900571,28.200347999005714,-0.0011208670086684,-0.0009062130439435,-0.0059999998882412,-0.0059999998882412,0.6855326720427998,0.7559832540094795,-0.769349825315552,-0.5703839562924965,0.1243498837236419,0.1525738197195306,-0.0010135400263059499,-0.0011208670086684,0.6855326720427998
5,macro_vix,42,0.00025,False,1459,2022,0.2262786442450117,22.627864424501176,0.2637875101378751,26.37875101378751,-0.0011215388821562,-0.000967145052841,-0.0059999998882412,-0.0059999998882412,0.6866968833775785,0.7455072670898676,-0.8133951354093041,-0.8673131225147286,0.1366432226172177,0.1174395235051373,-0.0010443419674986,-0.0011215388821562,0.6866968833775785
15,macro_rendimiento_real,42,0.0005,False,1329,1058,0.2313564298297122,23.135642982971227,0.2746403835908364,27.46403835908364,-0.0007964590965588,-0.0011238163820912,-0.0059999998882412,-0.0059999998882412,0.7722634236235134,0.7008468344308381,-0.675244230734148,-0.7117030631440333,0.1815147833826299,0.1287512009377516,-0.000960137739325,-0.0011238163820912,0.7008468344308381
5,macro_dolar,42,0.0005,False,1724,1130,0.2188853595148715,21.88853595148715,0.283389687235841,28.338968723584102,-0.0011268940836527,-0.0010959308722043,-0.0059999998882412,-0.0059999998882412,0.6858926284745818,0.7147625650655336,-0.8629809851637863,-0.7356165355889803,0.1365936965534137,0.1252452551537939,-0.0011114124779285002,-0.0011268940836527,0.6858926284745818
5,macro_rendimiento_real,42,0.00025,False,2048,1562,0.2354878163514912,23.548781635149123,0.2812197483059051,28.121974830590517,-0.0011307327146542,-0.0009642780497403,-0.0059999998882412,-0.0059999998882412,0.6935254308163978,0.7426997239822914,-0.9095602097147854,-0.7893092563887922,0.1825393746393258,0.1293584014972132,-0.00104750538219725,-0.0011307327146542,0.6935254308163978
30,macro_spread_baa,42,0.001,False,725,387,0.2305900621118012,23.05900621118013,0.2789855072463768,27.898550724637683,-0.0011328258001514,-0.0008668648881356,-0.0059999998882412,-0.0059999998882412,0.6872854172278631,0.7629338934228235,-0.5819562819319806,-0.3262502422148684,0.1215295802119004,0.1631737125337875,-0.0009998453441435,-0.0011328258001514,0.6872854172278631
5,macro_rendimiento_real,42,0.0005,False,1890,1371,0.2354878163514912,23.548781635149123,0.2812197483059051,28.121974830590517,-0.001139659753107,-0.0008407065945727,-0.0059999998882412,-0.0059999998882412,0.6904906540524145,0.7712900453157356,-0.8946929268306694,-0.6990662790502995,0.1820603144656827,0.1318886703425863,-0.00099018317383985,-0.001139659753107,0.6904906540524145
30,macro_completo,42,0.001,False,376,624,0.271047227926078,27.10472279260781,0.2766143106457243,27.66143106457243,-0.0004733841387177,-0.0011415171956791,-0.0059999998882412,-0.0059999998882412,0.8605428810778628,0.7009763162033579,-0.2156605068796503,-0.5327258655118875,0.1688197010461194,0.1520525331004013,-0.0008074506671984,-0.0011415171956791,0.7009763162033579
5,macro_completo,42,0.0,False,1644,1506,0.2093807049571689,20.938070495716893,0.2820034799900571,28.200347999005714,-0.0011571110164495,-0.0009433112691189,-0.0059999998882412,-0.0059999998882412,0.683723068487714,0.7483834561353567,-0.8576035037052004,-0.7685964884013528,0.1389334724631841,0.1161818657941802,-0.0010502111427842,-0.0011571110164495,0.683723068487714
5,macro_completo,42,0.00025,False,1537,1269,0.2093807049571689,20.938070495716893,0.2820034799900571,28.200347999005714,-0.0011576931705626,-0.0008516015064056,-0.0059999998882412,-0.0059999998882412,0.6816990818524449,0.7703674421259524,-0.8413862443149847,-0.6814492802499954,0.1350027552309676,0.1282878105209602,-0.0010046473384841001,-0.0011576931705626,0.6816990818524449
10,macro_dolar,42,0.001,False,947,625,0.2344972333524136,23.44972333524137,0.2701582516955539,27.01582516955539,-0.0011689695012686,-0.0009555486238095,-0.0059999998882412,-0.0059999998882412,0.6755340236107673,0.7438013331843626,-0.6790944718021821,-0.4631559566532153,0.121363708959985,0.1380397898287983,-0.00106225906253905,-0.0011689695012686,0.6755340236107673
10,macro_rendimiento_real,42,0.001,False,1009,945,0.2182241072650157,21.822410726501573,0.278936545240893,27.893654524089307,-0.0010546070076643,-0.0011691491277789,-0.0059999998882412,-0.0059999998882412,0.701013301266645,0.691180592880635,-0.6719304522512837,-0.6795703883502033,0.1399919048118008,0.1376622696420215,-0.0011118780677216,-0.0011691491277789,0.691180592880635
5,macro_dolar,42,0.0,False,2064,1759,0.2188853595148715,21.88853595148715,0.283389687235841,28.338968723584102,-0.0011807163405158,-0.0008654160800827,-0.0059999998882412,-0.0059999998882412,0.6790800200770022,0.7690449805617173,-0.9170593935331756,-0.81200249169106,0.1485445684750619,0.1219399837945311,-0.00102306621029925,-0.0011807163405158,0.6790800200770022
5,macro_spread_baa,42,0.0,False,1565,1317,0.2326632030720578,23.26632030720578,0.2633879781420765,26.33879781420765,-0.0011894819200458,-0.0008755772700205,-0.0059999998882412,-0.0059999998882412,0.6793456213700334,0.7649054452871893,-0.858782142234348,-0.6984876105721359,0.1481968351723112,0.126931259344172,-0.00103252959503315,-0.0011894819200458,0.6793456213700334
10,control_63_eventos,42,0.0,False,1681,1494,0.2446148229280759,24.46148229280759,0.2902621722846442,29.02621722846441,-0.0011988348650909,-0.0010057931861784,-0.0059999998882412,-0.0059999998882412,0.6671650484241866,0.735401657904442,-0.8724858342512878,-0.8002862311371033,0.1300119294873742,0.1098212389252307,-0.0011023140256346499,-0.0011988348650909,0.6671650484241866
5,macro_spread_baa,42,0.001,False,937,476,0.2326632030720578,23.26632030720578,0.2633879781420765,26.33879781420765,-0.0012095912668771,-0.0010966229717348,-0.0059999998882412,-0.0059999998882412,0.6703160212554562,0.7073797450922528,-0.6957423498636519,-0.4401599024360932,0.1191554911084344,0.1553404165890696,-0.00115310711930595,-0.0012095912668771,0.6703160212554562
5,macro_vix,42,0.001,False,953,1118,0.2262786442450117,22.627864424501176,0.2637875101378751,26.37875101378751,-0.0010681239407344,-0.001209744402552,-0.0059999998882412,-0.0059999998882412,0.6939630695095652,0.6858469629846544,-0.6567128006398835,-0.755286050174389,0.1099868484884116,0.1305052351119952,-0.0011389341716432,-0.001209744402552,0.6858469629846544
5,macro_spread_baa,42,0.0005,False,1210,777,0.2326632030720578,23.26632030720578,0.2633879781420765,26.33879781420765,-0.0012099249605762,-0.0009937590667683,-0.0059999998882412,-0.0059999998882412,0.6718896216203777,0.7340196364527216,-0.7800943327335024,-0.5709184216859359,0.1293967884864532,0.1421260981711189,-0.00110184201367225,-0.0012099249605762,0.6718896216203777
10,macro_completo,42,0.001,False,960,785,0.2304761904761904,23.047619047619047,0.2816041848299913,28.160418482999127,-0.0012273371711841,-0.0009392063661228,-0.0059999998882412,-0.0059999998882412,0.6628470064383923,0.745631399954343,-0.7144457007117744,-0.5674359010822171,0.1520422437308494,0.1584393180253596,-0.0010832717686534502,-0.0012273371711841,0.6628470064383923
10,macro_rendimiento_real,42,0.00025,False,1470,1341,0.2182241072650157,21.822410726501573,0.278936545240893,27.893654524089307,-0.00122755324585,-0.0010110363973849,-0.0059999998882412,-0.0059999998882412,0.6672359318972071,0.7304539624206261,-0.8449075297376151,-0.7522720974386534,0.1601127571762981,0.1255237086331748,-0.0011192948216174501,-0.00122755324585,0.6672359318972071
5,macro_reservas_fed,42,0.0005,False,1389,1490,0.2329602470088768,23.29602470088769,0.2745639213954515,27.456392139545155,-0.0010212780610561,-0.0012276391359782,-0.0059999998882412,-0.0059999998882412,0.7151377148565998,0.6811216100299851,-0.7684467849865594,-0.8443525066770545,0.1397192038716161,0.1169888968797539,-0.00112445859851715,-0.0012276391359782,0.6811216100299851
5,macro_rendimiento_real,42,0.001,False,1586,1059,0.2354878163514912,23.548781635149123,0.2812197483059051,28.121974830590517,-0.0012369150384435,-0.0010534803356706,-0.0059999998882412,-0.0059999998882412,0.6671656894437953,0.7172132238339958,-0.8658098356471455,-0.6809638481505877,0.1735137434365718,0.14974449132179,-0.0011451976870570498,-0.0012369150384435,0.6671656894437953
10,macro_rendimiento_real,42,0.0,False,1668,1490,0.2182241072650157,21.822410726501573,0.278936545240893,27.893654524089307,-0.0012705412941882,-0.0010455155123086,-0.0059999998882412,-0.0059999998882412,0.6572332555099151,0.7226608730575259,-0.8851345679262169,-0.8024947347128142,0.1567355462798463,0.125692165206613,-0.0011580284032484001,-0.0012705412941882,0.6572332555099151
5,macro_spread_baa,42,0.00025,False,1396,1003,0.2326632030720578,23.26632030720578,0.2633879781420765,26.33879781420765,-0.0012839205671311,-0.0009906633150975,-0.0059999998882412,-0.0059999998882412,0.655358042208506,0.7356903090076832,-0.8442533159162897,-0.6485444284748136,0.1421732074252698,0.1313996594320998,-0.0011372919411143001,-0.0012839205671311,0.655358042208506
