version,pliegue,rejilla_minutos,variante,semilla,margen_ev,columnas,coste,usa_2025_seleccion,usa_2026_seleccion,promocion_automatica,accuracy_multiclase,precision_tp,porcentaje_acierto_tp,recall_tp,f1_tp,pr_auc_tp,prevalencia_tp,matriz_confusion,roc_auc_tp,pr_auc_lift_tp,operaciones,porcentaje_positivas,retorno_neto_medio,retorno_neto_mediano,factor_beneficio,drawdown,retorno_compuesto,concentracion_mensual,duracion_media
baja_v2_eventos_macro,validacion_2024,30,control_63_eventos,42,0.0,63,0.001,False,False,False,0.6047928051001822,0.2824207492795389,28.24207492795389,0.0419880034275921,0.0731070496083551,0.3015022882518933,0.2657103825136612,"[[9586, 412, 621], [4322, 196, 150], [1352, 86, 843]]",0.5693474289737815,1.1347026992307758,1420,35.70422535211268,-0.0007903701127834,-0.0059999998882412,0.7862590573753139,-0.6913723621820138,-0.6852280585829719,0.1096422163076987,150.2943661971831
baja_v2_eventos_macro,validacion_2024,30,control_63_eventos,42,0.00025,63,0.001,False,False,False,0.6047928051001822,0.2824207492795389,28.24207492795389,0.0419880034275921,0.0731070496083551,0.3015022882518933,0.2657103825136612,"[[9586, 412, 621], [4322, 196, 150], [1352, 86, 843]]",0.5693474289737815,1.1347026992307758,1140,35.6140350877193,-0.0008363689635944,-0.0059999998882412,0.7737371822135883,-0.6316835325448873,-0.6247333297329996,0.1159470886481204,154.6640350877193
baja_v2_eventos_macro,validacion_2024,30,control_63_eventos,42,0.0005,63,0.001,False,False,False,0.6047928051001822,0.2824207492795389,28.24207492795389,0.0419880034275921,0.0731070496083551,0.3015022882518933,0.2657103825136612,"[[9586, 412, 621], [4322, 196, 150], [1352, 86, 843]]",0.5693474289737815,1.1347026992307758,882,35.600907029478456,-0.0008337872081893,-0.0059999998882412,0.7742064258737312,-0.5591214792368976,-0.5304621331960825,0.1226126904116622,160.76643990929705
baja_v2_eventos_macro,validacion_2024,30,control_63_eventos,42,0.001,63,0.001,False,False,False,0.6047928051001822,0.2824207492795389,28.24207492795389,0.0419880034275921,0.0731070496083551,0.3015022882518933,0.2657103825136612,"[[9586, 412, 621], [4322, 196, 150], [1352, 86, 843]]",0.5693474289737815,1.1347026992307758,515,35.728155339805824,-0.0008558600131536,-0.0059999998882412,0.7693450102101285,-0.376717373373999,-0.3641568207419291,0.1372724395915439,166.3126213592233
baja_v2_eventos_macro,validacion_2023,5,macro_dolar,42,0.0,64,0.001,False,False,False,0.4504339662406836,0.2188853595148715,21.88853595148715,0.2080226867310067,0.21331582279965292,0.22409280853056013,0.2094437951449428,"[[42465, 10997, 0], [17315, 4548, 0], [23822, 5233, 6]]",0.540289004788348,1.06994245580529,2064,33.769379844961236,-0.00118071634051581,-0.005999999888241291,0.6790800200770022,-0.9170593935331756,-0.9163718495926892,0.14854456847506195,170.78052325581396
baja_v2_eventos_macro,validacion_2023,5,macro_dolar,42,0.00025,64,0.001,False,False,False,0.4504339662406836,0.2188853595148715,21.88853595148715,0.2080226867310067,0.21331582279965292,0.22409280853056013,0.2094437951449428,"[[42465, 10997, 0], [17315, 4548, 0], [23822, 5233, 6]]",0.540289004788348,1.06994245580529,1898,34.24657534246575,-0.0011206204819965582,-0.005999999888241291,0.6904414875296895,-0.886473220355908,-0.8855255954132598,0.14859152721239144,175.5168598524763
baja_v2_eventos_macro,validacion_2023,5,macro_dolar,42,0.0005,64,0.001,False,False,False,0.4504339662406836,0.2188853595148715,21.88853595148715,0.2080226867310067,0.21331582279965292,0.22409280853056013,0.2094437951449428,"[[42465, 10997, 0], [17315, 4548, 0], [23822, 5233, 6]]",0.540289004788348,1.06994245580529,1724,34.28074245939675,-0.001126894083652731,-0.005999999888241291,0.6858926284745818,-0.8629809851637863,-0.8617789424644664,0.13659369655341377,182.29872389791183
baja_v2_eventos_macro,validacion_2023,5,macro_dolar,42,0.001,64,0.001,False,False,False,0.4504339662406836,0.2188853595148715,21.88853595148715,0.2080226867310067,0.21331582279965292,0.22409280853056013,0.2094437951449428,"[[42465, 10997, 0], [17315, 4548, 0], [23822, 5233, 6]]",0.540289004788348,1.06994245580529,1401,34.33261955745896,-0.001102339939527223,-0.005999999888241291,0.6897007866571773,-0.79438946985509,-0.7926772242568265,0.12649661019598912,194.65524625267665
baja_v2_eventos_macro,validacion_2024,5,macro_dolar,42,0.0,64,0.001,False,False,False,0.6062253339404978,0.28338968723584107,28.338968723584106,0.04790312209759234,0.08195318706838599,0.3017480546554894,0.2655775652701882,"[[59080, 2759, 1980], [26222, 1341, 431], [9483, 632, 3480]]",0.5679551599583861,1.1361955756635644,1759,35.30415008527573,-0.0008654160800827268,-0.005999999888241291,0.7690449805617173,-0.81200249169106,-0.7907202317987796,0.12193998379453111,135.0881182490051
baja_v2_eventos_macro,validacion_2024,5,macro_dolar,42,0.00025,64,0.001,False,False,False,0.6062253339404978,0.28338968723584107,28.338968723584106,0.04790312209759234,0.08195318706838599,0.3017480546554894,0.2655775652701882,"[[59080, 2759, 1980], [26222, 1341, 431], [9483, 632, 3480]]",0.5679551599583861,1.1361955756635644,1423,33.80182712579058,-0.0010782904804760144,-0.005999999888241291,0.7189443262749429,-0.8048909006114062,-0.7915012970241392,0.12527720031153233,138.61489810260014
baja_v2_eventos_macro,validacion_2024,5,macro_dolar,42,0.0005,64,0.001,False,False,False,0.6062253339404978,0.28338968723584107,28.338968723584106,0.04790312209759234,0.08195318706838599,0.3017480546554894,0.2655775652701882,"[[59080, 2759, 1980], [26222, 1341, 431], [9483, 632, 3480]]",0.5679551599583861,1.1361955756635644,1130,33.6283185840708,-0.001095930872204306,-0.005999999888241291,0.7147625650655336,-0.7356165355889803,-0.7177220775949295,0.12524525515379395,145.24424778761062
baja_v2_eventos_macro,validacion_2024,5,macro_dolar,42,0.001,64,0.001,False,False,False,0.6062253339404978,0.28338968723584107,28.338968723584106,0.04790312209759234,0.08195318706838599,0.3017480546554894,0.2655775652701882,"[[59080, 2759, 1980], [26222, 1341, 431], [9483, 632, 3480]]",0.5679551599583861,1.1361955756635644,699,33.76251788268956,-0.0011200176770511158,-0.005999999888241291,0.7074141439044688,-0.5579941229883991,-0.5502446702029312,0.1401803406055139,152.37768240343348
baja_v2_eventos_macro,validacion_2023,5,macro_rendimiento_real,42,0.0,64,0.001,False,False,False,0.4544095951564386,0.2354878163514912,23.548781635149123,0.2289713214106024,0.23218385473435219,0.23008717794686234,0.2094437951449428,"[[42339, 11121, 2], [16856, 5006, 1], [23841, 5131, 89]]",0.5573510733202945,1.0985628759621815,2212,34.810126582278485,-0.0010913862836914405,-0.005999999888241291,0.7038247872827225,-0.9162324510220469,-0.9148010830794892,0.18059388468416457,159.21654611211574
baja_v2_eventos_macro,validacion_2023,5,macro_rendimiento_real,42,0.00025,64,0.001,False,False,False,0.4544095951564386,0.2354878163514912,23.548781635149123,0.2289713214106024,0.23218385473435219,0.23008717794686234,0.2094437951449428,"[[42339, 11121, 2], [16856, 5006, 1], [23841, 5131, 89]]",0.5573510733202945,1.0985628759621815,2048,34.66796875,-0.0011307327146542474,-0.005999999888241291,0.6935254308163978,-0.9095602097147854,-0.9056230471092441,0.18253937463932587,162.35498046875
baja_v2_eventos_macro,validacion_2023,5,macro_rendimiento_real,42,0.0005,64,0.001,False,False,False,0.4544095951564386,0.2354878163514912,23.548781635149123,0.2289713214106024,0.23218385473435219,0.23008717794686234,0.2094437951449428,"[[42339, 11121, 2], [16856, 5006, 1], [23841, 5131, 89]]",0.5573510733202945,1.0985628759621815,1890,34.285714285714285,-0.0011396597531070668,-0.005999999888241291,0.6904906540524145,-0.8946929268306694,-0.8886417263425856,0.1820603144656827,166.46190476190475
baja_v2_eventos_macro,validacion_2023,5,macro_rendimiento_real,42,0.001,64,0.001,False,False,False,0.4544095951564386,0.2354878163514912,23.548781635149123,0.2289713214106024,0.23218385473435219,0.23008717794686234,0.2094437951449428,"[[42339, 11121, 2], [16856, 5006, 1], [23841, 5131, 89]]",0.5573510733202945,1.0985628759621815,1586,33.54350567465322,-0.0012369150384435512,-0.005999999888241291,0.6671656894437953,-0.8658098356471455,-0.8641106277235371,0.17351374343657186,171.0731399747793
baja_v2_eventos_macro,validacion_2024,5,macro_rendimiento_real,42,0.0,64,0.001,False,False,False,0.5682490892531876,0.2812197483059051,28.121974830590514,0.12452668428949061,0.17261698440207973,0.28190264655919606,0.2655775652701882,"[[56242, 7466, 111], [24495, 3486, 13], [11981, 1444, 170]]",0.5302654077878453,1.0614701067554382,1790,34.41340782122905,-0.0009467491577451764,-0.005999999888241291,0.7475971450923637,-0.8257715660169774,-0.8238820443555508,0.12430523175925415,152.8737430167598
baja_v2_eventos_macro,validacion_2024,5,macro_rendimiento_real,42,0.00025,64,0.001,False,False,False,0.5682490892531876,0.2812197483059051,28.121974830590514,0.12452668428949061,0.17261698440207973,0.28190264655919606,0.2655775652701882,"[[56242, 7466, 111], [24495, 3486, 13], [11981, 1444, 170]]",0.5302654077878453,1.0614701067554382,1562,34.69910371318822,-0.0009642780497403363,-0.005999999888241291,0.7426997239822914,-0.7893092563887922,-0.7861586323958376,0.1293584014972132,159.41037131882203
baja_v2_eventos_macro,validacion_2024,5,macro_rendimiento_real,42,0.0005,64,0.001,False,False,False,0.5682490892531876,0.2812197483059051,28.121974830590514,0.12452668428949061,0.17261698440207973,0.28190264655919606,0.2655775652701882,"[[56242, 7466, 111], [24495, 3486, 13], [11981, 1444, 170]]",0.5302654077878453,1.0614701067554382,1371,35.59445660102115,-0.0008407065945727858,-0.005999999888241291,0.7712900453157356,-0.6990662790502995,-0.6940790203545903,0.13188867034258633,165.39314369073668
baja_v2_eventos_macro,validacion_2024,5,macro_rendimiento_real,42,0.001,64,0.001,False,False,False,0.5682490892531876,0.2812197483059051,28.121974830590514,0.12452668428949061,0.17261698440207973,0.28190264655919606,0.2655775652701882,"[[56242, 7466, 111], [24495, 3486, 13], [11981, 1444, 170]]",0.5302654077878453,1.0614701067554382,1059,34.08876298394712,-0.001053480335670693,-0.005999999888241291,0.7172132238339958,-0.6809638481505877,-0.6800239676821457,0.14974449132179005,176.49763928234182
baja_v2_eventos_macro,validacion_2023,5,macro_spread_baa,42,0.0,64,0.001,False,False,False,0.49224033874274326,0.23266320307205782,23.26632030720578,0.0942231166811508,0.13412768173975323,0.24104049770876468,0.2094437951449428,"[[47876, 5190, 396], [19712, 2060, 91], [26010, 1604, 1447]]",0.5797631352747289,1.150860055519696,1565,33.801916932907346,-0.0011894819200458826,-0.005999999888241291,0.6793456213700334,-0.858782142234348,-0.8497587959786772,0.14819683517231125,167.95974440894568
baja_v2_eventos_macro,validacion_2023,5,macro_spread_baa,42,0.00025,64,0.001,False,False,False,0.49224033874274326,0.23266320307205782,23.26632030720578,0.0942231166811508,0.13412768173975323,0.24104049770876468,0.2094437951449428,"[[47876, 5190, 396], [19712, 2060, 91], [26010, 1604, 1447]]",0.5797631352747289,1.150860055519696,1396,33.3810888252149,-0.0012839205671311916,-0.005999999888241291,0.655358042208506,-0.8442533159162897,-0.838336919039192,0.14217320742526984,171.10100286532952
baja_v2_eventos_macro,validacion_2023,5,macro_spread_baa,42,0.0005,64,0.001,False,False,False,0.49224033874274326,0.23266320307205782,23.26632030720578,0.0942231166811508,0.13412768173975323,0.24104049770876468,0.2094437951449428,"[[47876, 5190, 396], [19712, 2060, 91], [26010, 1604, 1447]]",0.5797631352747289,1.150860055519696,1210,33.71900826446281,-0.0012099249605762904,-0.005999999888241291,0.6718896216203777,-0.7800943327335024,-0.7746119417515782,0.12939678848645325,177.31157024793387
baja_v2_eventos_macro,validacion_2023,5,macro_spread_baa,42,0.001,64,0.001,False,False,False,0.49224033874274326,0.23266320307205782,23.26632030720578,0.0942231166811508,0.13412768173975323,0.24104049770876468,0.2094437951449428,"[[47876, 5190, 396], [19712, 2060, 91], [26010, 1604, 1447]]",0.5797631352747289,1.150860055519696,937,34.68516542155816,-0.0012095912668771598,-0.005999999888241291,0.6703160212554562,-0.6957423498636519,-0.6843973709323934,0.11915549110843449,187.13447171824973
baja_v2_eventos_macro,validacion_2024,5,macro_spread_baa,42,0.0,64,0.001,False,False,False,0.608122723132969,0.2633879781420765,26.33879781420765,0.03443595056083446,0.060908573955898146,0.2934731336721477,0.2655775652701882,"[[60292, 2038, 1489], [26741, 964, 289], [10092, 658, 2845]]",0.5602893900037583,1.1050373677971619,1317,35.383447228549734,-0.0008755772700205333,-0.005999999888241291,0.7649054452871893,-0.6984876105721359,-0.6939788592524412,0.12693125934417201,142.9832953682612
baja_v2_eventos_macro,validacion_2024,5,macro_spread_baa,42,0.00025,64,0.001,False,False,False,0.608122723132969,0.2633879781420765,26.33879781420765,0.03443595056083446,0.060908573955898146,0.2934731336721477,0.2655775652701882,"[[60292, 2038, 1489], [26741, 964, 289], [10092, 658, 2845]]",0.5602893900037583,1.1050373677971619,1003,34.297108673978066,-0.000990663315097523,-0.005999999888241291,0.7356903090076832,-0.6485444284748136,-0.6382522708731027,0.1313996594320998,152.222333000997
baja_v2_eventos_macro,validacion_2024,5,macro_spread_baa,42,0.0005,64,0.001,False,False,False,0.608122723132969,0.2633879781420765,26.33879781420765,0.03443595056083446,0.060908573955898146,0.2934731336721477,0.2655775652701882,"[[60292, 2038, 1489], [26741, 964, 289], [10092, 658, 2845]]",0.5602893900037583,1.1050373677971619,777,34.36293436293436,-0.0009937590667683524,-0.005999999888241291,0.7340196364527216,-0.5709184216859359,-0.5461720897811082,0.14212609817111896,158.7027027027027
baja_v2_eventos_macro,validacion_2024,5,macro_spread_baa,42,0.001,64,0.001,False,False,False,0.608122723132969,0.2633879781420765,26.33879781420765,0.03443595056083446,0.060908573955898146,0.2934731336721477,0.2655775652701882,"[[60292, 2038, 1489], [26741, 964, 289], [10092, 658, 2845]]",0.5602893900037583,1.1050373677971619,476,34.03361344537815,-0.0010966229717348812,-0.005999999888241291,0.7073797450922528,-0.44015990243609326,-0.41302716633309855,0.15534041658906964,159.4264705882353
baja_v2_eventos_macro,validacion_2023,5,macro_vix,42,0.0,64,0.001,False,False,False,0.4939551280823099,0.22627864424501176,22.627864424501176,0.11878516214609157,0.15578884223155368,0.23632529606073566,0.2094437951449428,"[[46641, 6169, 652], [19135, 2597, 131], [24026, 2711, 2324]]",0.5689149304116448,1.1283470866118992,1667,35.032993401319736,-0.0010695669295413724,-0.005999999888241291,0.7008736596717547,-0.8388400585506222,-0.837672574511052,0.13917780968467883,178.79664067186562
baja_v2_eventos_macro,validacion_2023,5,macro_vix,42,0.00025,64,0.001,False,False,False,0.4939551280823099,0.22627864424501176,22.627864424501176,0.11878516214609157,0.15578884223155368,0.23632529606073566,0.2094437951449428,"[[46641, 6169, 652], [19135, 2597, 131], [24026, 2711, 2324]]",0.5689149304116448,1.1283470866118992,1459,34.1329677861549,-0.0011215388821562034,-0.005999999888241291,0.6866968833775785,-0.8133951354093041,-0.8111431881423948,0.13664322261721776,187.62097326936257
baja_v2_eventos_macro,validacion_2023,5,macro_vix,42,0.0005,64,0.001,False,False,False,0.4939551280823099,0.22627864424501176,22.627864424501176,0.11878516214609157,0.15578884223155368,0.23632529606073566,0.2094437951449428,"[[46641, 6169, 652], [19135, 2597, 131], [24026, 2711, 2324]]",0.5689149304116448,1.1283470866118992,1262,34.627575277337556,-0.0011084277893806745,-0.005999999888241291,0.6888125260845357,-0.7619370995707421,-0.7594981013950413,0.13431956675066206,196.33835182250397
baja_v2_eventos_macro,validacion_2023,5,macro_vix,42,0.001,64,0.001,False,False,False,0.4939551280823099,0.22627864424501176,22.627864424501176,0.11878516214609157,0.15578884223155368,0.23632529606073566,0.2094437951449428,"[[46641, 6169, 652], [19135, 2597, 131], [24026, 2711, 2324]]",0.5689149304116448,1.1283470866118992,953,34.942287513116476,-0.0010681239407344687,-0.005999999888241291,0.6939630695095652,-0.6567128006398835,-0.6455834343497331,0.10998684848841168,211.65687303252886
baja_v2_eventos_macro,validacion_2024,5,macro_vix,42,0.0,64,0.001,False,False,False,0.5833807680631451,0.2637875101378751,26.37875101378751,0.09294848896192041,0.13746103861799355,0.28747221942747636,0.2655775652701882,"[[56168, 6139, 1512], [25124, 2602, 268], [9749, 1123, 2723]]",0.5464712142024226,1.0824416555480256,2402,35.0541215653622,-0.0009382368853357105,-0.005999999888241291,0.7533195739110664,-0.9012565541748232,-0.9008416434729679,0.1280985143062014,127.9533721898418
baja_v2_eventos_macro,validacion_2024,5,macro_vix,42,0.00025,64,0.001,False,False,False,0.5833807680631451,0.2637875101378751,26.37875101378751,0.09294848896192041,0.13746103861799355,0.28747221942747636,0.2655775652701882,"[[56168, 6139, 1512], [25124, 2602, 268], [9749, 1123, 2723]]",0.5464712142024226,1.0824416555480256,2022,34.52027695351138,-0.0009671450528410281,-0.005999999888241291,0.7455072670898676,-0.8673131225147286,-0.865142145352296,0.11743952350513735,134.40900098911968
baja_v2_eventos_macro,validacion_2024,5,macro_vix,42,0.0005,64,0.001,False,False,False,0.5833807680631451,0.2637875101378751,26.37875101378751,0.09294848896192041,0.13746103861799355,0.28747221942747636,0.2655775652701882,"[[56168, 6139, 1512], [25124, 2602, 268], [9749, 1123, 2723]]",0.5464712142024226,1.0824416555480256,1659,35.201928872814946,-0.0008824022235092347,-0.005999999888241291,0.7645278593144816,-0.7811810971439955,-0.7775742860435869,0.12216169886824944,142.49306811332127
baja_v2_eventos_macro,validacion_2024,5,macro_vix,42,0.001,64,0.001,False,False,False,0.5833807680631451,0.2637875101378751,26.37875101378751,0.09294848896192041,0.13746103861799355,0.28747221942747636,0.2655775652701882,"[[56168, 6139, 1512], [25124, 2602, 268], [9749, 1123, 2723]]",0.5464712142024226,1.0824416555480256,1118,32.55813953488372,-0.0012097444025520468,-0.005999999888241291,0.6858469629846544,-0.755286050174389,-0.7479463342501869,0.1305052351119952,155.47137745974956
baja_v2_eventos_macro,validacion_2023,5,macro_nasdaq100,42,0.0,64,0.001,False,False,False,0.49384017013775794,0.23528521712815856,23.528521712815856,0.07112473128115995,0.10923012082045519,0.22844903687519375,0.2094437951449428,"[[49756, 3643, 63], [20258, 1555, 50], [27411, 1411, 239]]",0.5424805030896267,1.0907414885081634,1162,35.9724612736661,-0.0009849003371143735,-0.005999999888241291,0.7246808220539687,-0.7034566354407652,-0.6894563085085473,0.1218493720808319,179.5774526678141
baja_v2_eventos_macro,validacion_2023,5,macro_nasdaq100,42,0.00025,64,0.001,False,False,False,0.49384017013775794,0.23528521712815856,23.528521712815856,0.07112473128115995,0.10923012082045519,0.22844903687519375,0.2094437951449428,"[[49756, 3643, 63], [20258, 1555, 50], [27411, 1411, 239]]",0.5424805030896267,1.0907414885081634,1064,36.278195488721806,-0.0009767687192438204,-0.005999999888241291,0.7244662283671999,-0.6736073939545937,-0.6542011538375839,0.12561113132934812,182.49248120300751
baja_v2_eventos_macro,validacion_2023,5,macro_nasdaq100,42,0.0005,64,0.001,False,False,False,0.49384017013775794,0.23528521712815856,23.528521712815856,0.07112473128115995,0.10923012082045519,0.22844903687519375,0.2094437951449428,"[[49756, 3643, 63], [20258, 1555, 50], [27411, 1411, 239]]",0.5424805030896267,1.0907414885081634,984,35.77235772357724,-0.00104223340493343,-0.005999999888241291,0.7078941814007509,-0.6611956800041627,-0.648767409120765,0.1318320032973991,186.8628048780488
baja_v2_eventos_macro,validacion_2023,5,macro_nasdaq100,42,0.001,64,0.001,False,False,False,0.49384017013775794,0.23528521712815856,23.528521712815856,0.07112473128115995,0.10923012082045519,0.22844903687519375,0.2094437951449428,"[[49756, 3643, 63], [20258, 1555, 50], [27411, 1411, 239]]",0.5424805030896267,1.0907414885081634,835,34.970059880239525,-0.0010667250814120023,-0.005999999888241291,0.7014942339727164,-0.6054230020685876,-0.5967634262071166,0.14511461167409706,189.00838323353292
baja_v2_eventos_macro,validacion_2024,5,macro_nasdaq100,42,0.0,64,0.001,False,False,False,0.5800318761384335,0.27890574909168625,27.890574909168624,0.09323426448524684,0.13975155279503104,0.28722262967890244,0.2655775652701882,"[[58099, 5687, 33], [25383, 2610, 1], [12103, 1061, 431]]",0.5439193251422867,1.0815018557260037,2076,34.104046242774565,-0.0010108957302316886,-0.005999999888241291,0.737301732758589,-0.8848309291034415,-0.8833177897701345,0.11610906722435752,125.98073217726397
baja_v2_eventos_macro,validacion_2024,5,macro_nasdaq100,42,0.00025,64,0.001,False,False,False,0.5800318761384335,0.27890574909168625,27.890574909168624,0.09323426448524684,0.13975155279503104,0.28722262967890244,0.2655775652701882,"[[58099, 5687, 33], [25383, 2610, 1], [12103, 1061, 431]]",0.5439193251422867,1.0815018557260037,1711,34.424313267095265,-0.0009049957643406371,-0.005999999888241291,0.7617244459330543,-0.8013198143105464,-0.7959812548207932,0.12244591041145018,133.45821157218
baja_v2_eventos_macro,validacion_2024,5,macro_nasdaq100,42,0.0005,64,0.001,False,False,False,0.5800318761384335,0.27890574909168625,27.890574909168624,0.09323426448524684,0.13975155279503104,0.28722262967890244,0.2655775652701882,"[[58099, 5687, 33], [25383, 2610, 1], [12103, 1061, 431]]",0.5439193251422867,1.0815018557260037,1432,35.26536312849162,-0.0008719049102360949,-0.005999999888241291,0.7697004288193279,-0.7415943920081419,-0.7228067192678551,0.13254682761595943,137.22206703910615
baja_v2_eventos_macro,validacion_2024,5,macro_nasdaq100,42,0.001,64,0.001,False,False,False,0.5800318761384335,0.27890574909168625,27.890574909168624,0.09323426448524684,0.13975155279503104,0.28722262967890244,0.2655775652701882,"[[58099, 5687, 33], [25383, 2610, 1], [12103, 1061, 431]]",0.5439193251422867,1.0815018557260037,991,34.914228052472254,-0.0009248111205367943,-0.005999999888241291,0.7547406374369164,-0.6341793274305214,-0.6093423394589031,0.13951026692097007,149.66700302724522
baja_v2_eventos_macro,validacion_2023,5,macro_reservas_fed,42,0.0,64,0.001,False,False,False,0.47934588929549937,0.23296024700887688,23.29602470088769,0.1380414398755889,0.17335860761674995,0.2326623898043764,0.2094437951449428,"[[46857, 6602, 3], [18839, 3018, 6], [25564, 3335, 162]]",0.5603439371688095,1.1108583553089528,1736,35.02304147465438,-0.0010250641260606964,-0.005999999888241291,0.7183290129763952,-0.844741874725569,-0.837574718900704,0.14866694052122964,167.39861751152074
baja_v2_eventos_macro,validacion_2023,5,macro_reservas_fed,42,0.00025,64,0.001,False,False,False,0.47934588929549937,0.23296024700887688,23.29602470088769,0.1380414398755889,0.17335860761674995,0.2326623898043764,0.2094437951449428,"[[46857, 6602, 3], [18839, 3018, 6], [25564, 3335, 162]]",0.5603439371688095,1.1108583553089528,1545,34.75728155339806,-0.0010654593541201951,-0.005999999888241291,0.7069210529892282,-0.8199917789373093,-0.8135495613656873,0.1425520324859119,173.82977346278318
baja_v2_eventos_macro,validacion_2023,5,macro_reservas_fed,42,0.0005,64,0.001,False,False,False,0.47934588929549937,0.23296024700887688,23.29602470088769,0.1380414398755889,0.17335860761674995,0.2326623898043764,0.2094437951449428,"[[46857, 6602, 3], [18839, 3018, 6], [25564, 3335, 162]]",0.5603439371688095,1.1108583553089528,1389,35.27717782577394,-0.0010212780610561697,-0.005999999888241291,0.7151377148565998,-0.7684467849865594,-0.7650293206231606,0.13971920387161613,175.27789776817855
baja_v2_eventos_macro,validacion_2023,5,macro_reservas_fed,42,0.001,64,0.001,False,False,False,0.47934588929549937,0.23296024700887688,23.29602470088769,0.1380414398755889,0.17335860761674995,0.2326623898043764,0.2094437951449428,"[[46857, 6602, 3], [18839, 3018, 6], [25564, 3335, 162]]",0.5603439371688095,1.1108583553089528,1060,34.81132075471698,-0.0009679119363977282,-0.005999999888241291,0.726984327160753,-0.655352768860171,-0.6496004400894417,0.1237277771652409,186.1433962264151
baja_v2_eventos_macro,validacion_2024,5,macro_reservas_fed,42,0.0,64,0.001,False,False,False,0.5846899666059502,0.27456392139545155,27.456392139545155,0.08884046581410303,0.13424376551873043,0.2815209111021097,0.2655775652701882,"[[58256, 5246, 317], [25465, 2487, 42], [11382, 1325, 888]]",0.5340385122496871,1.06003272835076,2161,34.567329939842665,-0.0009582901480688497,-0.005999999888241291,0.7479135067223347,-0.8814373657469159,-0.8802428192112022,0.10701173136096363,137.80425728829246
